x,y,z
78.36453513,20.26570029,4.9449296
78.47935496,20.26570029,4.274867
78.59417479,20.26570029,4.274867
78.70899463,20.26570029,3.0732026
78.82381446,20.26570029,2.54
78.93863429,20.26570029,3.715971
79.05345412,20.26570029,3.8309765
79.16827395,20.26570029,3.8309765
79.28309378,20.26570029,1.9169812
79.39791362,20.26570029,1.8835472
79.51273345,20.26570029,1.8394747
79.62755328,20.26570029,2.54
79.74237311,20.26570029,2.6183746
79.85719294,20.26570029,2.6183746
79.97201277,20.26570029,2.9129477
80.08683261,20.26570029,2.8099408
80.20165244,20.26570029,1.8532157
80.31647227,20.26570029,1.8723698
80.4312921,20.26570029,1.8723698
72.85318321,20.15088046,2.0718188
72.96800304,20.15088046,2.0718188
73.31246254,20.15088046,2.9739296
73.42728237,20.15088046,2.876052
73.5421022,20.15088046,2.876052
73.65692203,20.15088046,5.5974073
73.77174186,20.15088046,4.225954
73.88656169,20.15088046,3.3563957
74.00138153,20.15088046,2.9241226
74.11620136,20.15088046,3.1295805
74.23102119,20.15088046,3.1295805
74.34584102,20.15088046,3.679689
74.46066085,20.15088046,3.7573338
74.57548068,20.15088046,3.8767104
74.69030052,20.15088046,3.3603857
74.80512035,20.15088046,3.3603857
74.91994018,20.15088046,3.6496053
75.03476001,20.15088046,4.9259033
75.14957984,20.15088046,2.786313
75.26439967,20.15088046,4.162154
75.37921951,20.15088046,3.4953594
75.49403934,20.15088046,3.4953594
75.60885917,20.15088046,5.7437077
75.723679,20.15088046,4.6018057
75.83849883,20.15088046,2.5445457
75.95331866,20.15088046,4.5321417
76.0681385,20.15088046,4.5321417
76.18295833,20.15088046,2.685883
76.29777816,20.15088046,4.626484
76.41259799,20.15088046,4.133931
76.52741782,20.15088046,5.7186184
76.64223766,20.15088046,5.002101
76.75705749,20.15088046,5.002101
76.87187732,20.15088046,4.6303263
76.98669715,20.15088046,3.305077
77.10151698,20.15088046,3.749011
77.21633681,20.15088046,3.4514794
77.33115665,20.15088046,3.4514794
77.44597648,20.15088046,4.183562
77.56079631,20.15088046,2.1174316
77.67561614,20.15088046,2.6633053
77.79043597,20.15088046,2.9968834
77.9052558,20.15088046,2.9968834
78.02007564,20.15088046,2.54
78.13489547,20.15088046,2.6008575
78.2497153,20.15088046,2.6524937
78.36453513,20.15088046,2.6587062
78.47935496,20.15088046,4.076706
78.59417479,20.15088046,4.076706
78.70899463,20.15088046,3.1019592
78.82381446,20.15088046,1.9169812
78.93863429,20.15088046,2.2349515
79.05345412,20.15088046,2.3922896
79.16827395,20.15088046,2.3922896
79.28309378,20.15088046,1.9169812
79.39791362,20.15088046,1.9169812
79.51273345,20.15088046,1.9169812
79.62755328,20.15088046,2.4544892
79.74237311,20.15088046,2.0590973
79.85719294,20.15088046,2.0590973
79.97201277,20.15088046,2.82585
80.08683261,20.15088046,2.6667895
80.20165244,20.15088046,3.0144591
80.31647227,20.15088046,2.5272212
72.73836338,20.03606063,1.9885423
72.85318321,20.03606063,1.9879558
72.96800304,20.03606063,1.9879558
73.08282287,20.03606063,2.4257765
73.1976427,20.03606063,4.0453672
73.31246254,20.03606063,2.2824748
73.42728237,20.03606063,3.7271485
73.5421022,20.03606063,3.7271485
73.65692203,20.03606063,5.48419
73.77174186,20.03606063,3.1429396
73.88656169,20.03606063,2.54
74.00138153,20.03606063,2.768037
74.11620136,20.03606063,2.5672913
74.23102119,20.03606063,2.5672913
74.34584102,20.03606063,3.1348877
74.46066085,20.03606063,3.6145022
74.57548068,20.03606063,3.317777
74.69030052,20.03606063,3.7707424
74.80512035,20.03606063,3.7707424
74.91994018,20.03606063,3.1063209
75.03476001,20.03606063,3.995417
75.14957984,20.03606063,3.9716609
75.26439967,20.03606063,4.488755
75.37921951,20.03606063,5.570163
75.49403934,20.03606063,5.570163
75.60885917,20.03606063,4.039712
75.723679,20.03606063,3.106472
75.83849883,20.03606063,3.54428
75.95331866,20.03606063,5.221445
76.0681385,20.03606063,5.221445
76.18295833,20.03606063,6.274173
76.29777816,20.03606063,5.162255
76.41259799,20.03606063,5.736124
76.52741782,20.03606063,3.506548
76.64223766,20.03606063,3.5803828
76.75705749,20.03606063,3.5803828
76.87187732,20.03606063,4.849247
76.98669715,20.03606063,3.8364007
77.10151698,20.03606063,2.5743375
77.21633681,20.03606063,3.9226828
77.33115665,20.03606063,3.9226828
77.44597648,20.03606063,4.42367
77.56079631,20.03606063,2.4865317
77.67561614,20.03606063,2.949244
77.79043597,20.03606063,2.626367
77.9052558,20.03606063,2.626367
78.02007564,20.03606063,2.7899072
78.13489547,20.03606063,2.5742683
78.2497153,20.03606063,2.54
78.36453513,20.03606063,3.0968084
78.47935496,20.03606063,3.7558002
78.59417479,20.03606063,3.7558002
78.70899463,20.03606063,3.4989247
78.82381446,20.03606063,2.3378994
78.93863429,20.03606063,3.2336817
79.05345412,20.03606063,2.2370176
79.16827395,20.03606063,2.2370176
79.28309378,20.03606063,1.9169812
79.39791362,20.03606063,2.000649
79.51273345,20.03606063,2.38954
79.62755328,20.03606063,2.1583736
79.74237311,20.03606063,3.5249267
79.85719294,20.03606063,3.5249267
79.97201277,20.03606063,2.1404052
80.08683261,20.03606063,3.0404136
80.20165244,20.03606063,3.931839
80.31647227,20.03606063,2.257778
80.4312921,20.03606063,2.257778
80.54611193,20.03606063,3.1641526
72.85318321,19.9212408,2.616384
72.96800304,19.9212408,2.616384
73.08282287,19.9212408,2.5848672
73.1976427,19.9212408,5.311428
73.31246254,19.9212408,4.79019
73.42728237,19.9212408,6.688385
73.5421022,19.9212408,6.688385
73.65692203,19.9212408,9.385973
73.77174186,19.9212408,4.665293
73.88656169,19.9212408,2.3410203
74.00138153,19.9212408,3.1393104
74.11620136,19.9212408,2.3869793
74.23102119,19.9212408,2.3869793
74.34584102,19.9212408,3.811934
74.46066085,19.9212408,3.5146234
74.57548068,19.9212408,3.525466
74.69030052,19.9212408,3.2950325
74.80512035,19.9212408,3.2950325
74.91994018,19.9212408,3.562642
75.03476001,19.9212408,2.659227
75.14957984,19.9212408,3.1440473
75.26439967,19.9212408,3.6661677
75.37921951,19.9212408,3.4750514
75.49403934,19.9212408,3.4750514
75.60885917,19.9212408,4.6714787
75.723679,19.9212408,4.151673
75.83849883,19.9212408,4.1318445
75.95331866,19.9212408,2.8500347
76.0681385,19.9212408,2.8500347
76.18295833,19.9212408,4.396757
76.29777816,19.9212408,4.4813676
76.41259799,19.9212408,4.063184
76.52741782,19.9212408,5.1677475
76.64223766,19.9212408,4.8066587
76.75705749,19.9212408,4.8066587
76.87187732,19.9212408,3.323862
76.98669715,19.9212408,5.435834
77.10151698,19.9212408,3.841752
77.21633681,19.9212408,3.1347413
77.33115665,19.9212408,3.1347413
77.44597648,19.9212408,3.619941
77.56079631,19.9212408,1.910892
77.67561614,19.9212408,2.1993585
77.79043597,19.9212408,2.0881727
77.9052558,19.9212408,2.0881727
78.02007564,19.9212408,3.67133
78.13489547,19.9212408,2.8905718
78.2497153,19.9212408,2.875572
78.36453513,19.9212408,3.4826055
78.47935496,19.9212408,2.6392674
78.59417479,19.9212408,2.6392674
78.70899463,19.9212408,3.4788427
78.82381446,19.9212408,4.148438
78.93863429,19.9212408,2.6581361
79.05345412,19.9212408,2.0605168
79.16827395,19.9212408,2.0605168
79.28309378,19.9212408,1.9360976
79.39791362,19.9212408,1.9225528
79.51273345,19.9212408,3.2549267
79.62755328,19.9212408,2.252137
79.74237311,19.9212408,2.3695557
79.85719294,19.9212408,2.3695557
79.97201277,19.9212408,1.9535904
80.08683261,19.9212408,4.701082
80.20165244,19.9212408,3.1377335
80.31647227,19.9212408,3.0960307
72.73836338,19.80642097,2.1676931
72.85318321,19.80642097,2.2509105
72.96800304,19.80642097,2.2509105
73.08282287,19.80642097,2.1320167
73.1976427,19.80642097,3.6875458
73.31246254,19.80642097,2.0772974
73.42728237,19.80642097,3.3027458
73.5421022,19.80642097,3.3027458
73.65692203,19.80642097,3.3941698
73.77174186,19.80642097,3.086152
73.88656169,19.80642097,3.7434936
74.00138153,19.80642097,3.3098693
74.11620136,19.80642097,2.8930588
74.23102119,19.80642097,2.8930588
74.34584102,19.80642097,3.0796406
74.46066085,19.80642097,3.5334907
74.57548068,19.80642097,3.789996
74.69030052,19.80642097,3.958016
74.80512035,19.80642097,3.958016
74.91994018,19.80642097,2.4190476
75.03476001,19.80642097,2.974306
75.14957984,19.80642097,2.54
75.26439967,19.80642097,3.1122713
75.37921951,19.80642097,2.9771972
75.49403934,19.80642097,2.9771972
75.60885917,19.80642097,3.171971
75.723679,19.80642097,2.948663
75.83849883,19.80642097,3.256441
75.95331866,19.80642097,3.3872075
76.0681385,19.80642097,3.3872075
76.18295833,19.80642097,3.933734
76.29777816,19.80642097,2.7712717
76.41259799,19.80642097,4.8470106
76.52741782,19.80642097,4.4892955
76.64223766,19.80642097,3.4784327
76.75705749,19.80642097,3.4784327
76.87187732,19.80642097,5.280017
76.98669715,19.80642097,3.4394498
77.10151698,19.80642097,3.710879
77.21633681,19.80642097,3.8358858
77.33115665,19.80642097,3.8358858
77.44597648,19.80642097,3.7858725
77.56079631,19.80642097,2.54
77.67561614,19.80642097,3.0022597
77.79043597,19.80642097,2.934454
77.9052558,19.80642097,2.934454
78.02007564,19.80642097,2.9682283
78.13489547,19.80642097,1.9297613
78.2497153,19.80642097,1.9160846
78.36453513,19.80642097,2.216447
78.70899463,19.80642097,1.8472726
78.82381446,19.80642097,2.5851731
78.93863429,19.80642097,2.390285
79.05345412,19.80642097,2.528338
79.16827395,19.80642097,2.528338
79.28309378,19.80642097,1.9486434
79.39791362,19.80642097,2.2886448
79.51273345,19.80642097,2.0434737
79.62755328,19.80642097,2.7236047
79.74237311,19.80642097,1.9295878
79.85719294,19.80642097,1.9295878
79.97201277,19.80642097,2.0891523
80.08683261,19.80642097,3.2921402
80.20165244,19.80642097,3.2966118
80.31647227,19.80642097,4.6963243
80.54611193,19.80642097,3.852856
72.73836338,19.69160114,2.1979487
72.85318321,19.69160114,3.1883998
72.96800304,19.69160114,3.1883998
73.08282287,19.69160114,1.9394054
73.1976427,19.69160114,3.4214687
73.31246254,19.69160114,4.4523816
73.42728237,19.69160114,5.809589
73.5421022,19.69160114,5.809589
73.65692203,19.69160114,6.3982186
73.77174186,19.69160114,3.5231843
73.88656169,19.69160114,6.0432653
74.00138153,19.69160114,3.454681
74.11620136,19.69160114,3.1385503
74.23102119,19.69160114,3.1385503
74.34584102,19.69160114,2.8764486
74.46066085,19.69160114,3.1867833
74.57548068,19.69160114,2.4905171
74.69030052,19.69160114,3.2329116
74.80512035,19.69160114,3.2329116
74.91994018,19.69160114,2.4190476
75.03476001,19.69160114,2.770123
75.14957984,19.69160114,2.647322
75.26439967,19.69160114,2.7863002
75.37921951,19.69160114,2.5633435
75.49403934,19.69160114,2.5633435
75.60885917,19.69160114,4.453789
75.723679,19.69160114,3.2230709
75.83849883,19.69160114,3.306656
75.95331866,19.69160114,3.8400924
76.0681385,19.69160114,3.8400924
76.18295833,19.69160114,4.1595426
76.29777816,19.69160114,2.944519
76.41259799,19.69160114,4.8540955
76.52741782,19.69160114,4.0549793
76.64223766,19.69160114,2.54
76.75705749,19.69160114,2.54
76.87187732,19.69160114,3.3187609
76.98669715,19.69160114,4.007887
77.10151698,19.69160114,3.5147088
77.21633681,19.69160114,2.9474282
77.33115665,19.69160114,2.9474282
77.44597648,19.69160114,2.726263
77.56079631,19.69160114,2.846378
77.67561614,19.69160114,2.771078
77.79043597,19.69160114,2.54
77.9052558,19.69160114,2.54
78.02007564,19.69160114,3.1149151
78.13489547,19.69160114,1.8645024
78.2497153,19.69160114,2.0349991
78.93863429,19.69160114,3.6500683
79.05345412,19.69160114,2.5819178
79.16827395,19.69160114,2.5819178
79.28309378,19.69160114,2.6943188
79.39791362,19.69160114,2.9551969
79.51273345,19.69160114,1.9210672
79.62755328,19.69160114,3.272128
79.74237311,19.69160114,2.2464228
79.85719294,19.69160114,2.2464228
79.97201277,19.69160114,1.9169812
80.08683261,19.69160114,2.7221103
80.20165244,19.69160114,1.9665952
80.31647227,19.69160114,3.4873147
80.4312921,19.69160114,3.4873147
80.54611193,19.69160114,2.257778
80.66093176,19.69160114,1.8569852
72.73836338,19.5767813,25.4
72.85318321,19.5767813,3.704133
72.96800304,19.5767813,3.704133
73.08282287,19.5767813,2.036568
73.1976427,19.5767813,3.484542
73.31246254,19.5767813,1.9000318
73.42728237,19.5767813,2.9406033
73.5421022,19.5767813,2.9406033
73.65692203,19.5767813,5.200494
73.77174186,19.5767813,6.764621
73.88656169,19.5767813,4.6933465
74.00138153,19.5767813,2.5272255
74.11620136,19.5767813,3.735965
74.23102119,19.5767813,3.735965
74.34584102,19.5767813,2.7076268
74.46066085,19.5767813,3.0252087
74.57548068,19.5767813,3.0723653
74.69030052,19.5767813,3.0295653
74.80512035,19.5767813,3.0295653
74.91994018,19.5767813,3.552118
75.03476001,19.5767813,2.7728848
75.14957984,19.5767813,2.9661012
75.26439967,19.5767813,3.4270532
75.37921951,19.5767813,2.54
75.49403934,19.5767813,2.54
75.60885917,19.5767813,3.7269926
75.723679,19.5767813,2.5796013
75.83849883,19.5767813,2.904069
75.95331866,19.5767813,3.036472
76.0681385,19.5767813,3.036472
76.18295833,19.5767813,2.8075705
76.29777816,19.5767813,3.2007558
76.41259799,19.5767813,4.884941
76.52741782,19.5767813,3.597416
76.64223766,19.5767813,2.8978548
76.75705749,19.5767813,2.8978548
76.87187732,19.5767813,2.968667
76.98669715,19.5767813,2.676515
77.10151698,19.5767813,2.6598587
77.21633681,19.5767813,2.998085
77.33115665,19.5767813,2.998085
77.44597648,19.5767813,2.7703662
77.56079631,19.5767813,2.7316494
77.67561614,19.5767813,3.1013887
77.79043597,19.5767813,3.242258
77.9052558,19.5767813,3.242258
78.02007564,19.5767813,3.2340221
78.13489547,19.5767813,2.1274972
78.2497153,19.5767813,1.886806
79.05345412,19.5767813,4.0723257
79.16827395,19.5767813,4.0723257
79.39791362,19.5767813,4.085214
79.51273345,19.5767813,2.0914993
79.62755328,19.5767813,2.2259889
79.85719294,19.5767813,1.9882483
79.97201277,19.5767813,4.4979095
80.08683261,19.5767813,2.8365192
80.20165244,19.5767813,2.3825161
80.31647227,19.5767813,2.1320455
80.4312921,19.5767813,2.1320455
80.54611193,19.5767813,2.4167361
80.66093176,19.5767813,2.1361978
72.85318321,19.46196147,2.927199
72.96800304,19.46196147,2.927199
73.08282287,19.46196147,3.4760017
73.1976427,19.46196147,2.385592
73.31246254,19.46196147,3.1453233
73.42728237,19.46196147,2.2655425
73.5421022,19.46196147,2.2655425
73.65692203,19.46196147,1.8304183
73.77174186,19.46196147,7.0923467
73.88656169,19.46196147,5.7375355
74.00138153,19.46196147,4.5064845
74.11620136,19.46196147,4.156519
74.23102119,19.46196147,4.156519
74.34584102,19.46196147,2.8388205
74.46066085,19.46196147,3.3793788
74.57548068,19.46196147,2.54
74.69030052,19.46196147,2.54
74.80512035,19.46196147,2.54
74.91994018,19.46196147,2.885935
75.03476001,19.46196147,2.8328319
75.14957984,19.46196147,3.2994595
75.26439967,19.46196147,2.6285336
75.37921951,19.46196147,2.5527043
75.49403934,19.46196147,2.5527043
75.60885917,19.46196147,4.1064806
75.723679,19.46196147,2.573317
75.83849883,19.46196147,4.5533257
75.95331866,19.46196147,3.8432412
76.0681385,19.46196147,3.8432412
76.18295833,19.46196147,4.2348385
76.29777816,19.46196147,3.6851463
76.41259799,19.46196147,3.9818969
76.52741782,19.46196147,2.602469
76.64223766,19.46196147,3.960383
76.75705749,19.46196147,3.960383
76.87187732,19.46196147,2.557521
76.98669715,19.46196147,2.8595128
77.10151698,19.46196147,2.9164834
77.21633681,19.46196147,3.0178533
77.33115665,19.46196147,3.0178533
77.44597648,19.46196147,2.54
77.56079631,19.46196147,2.859739
77.67561614,19.46196147,1.8511572
77.79043597,19.46196147,2.562304
77.9052558,19.46196147,2.562304
78.02007564,19.46196147,2.9267664
78.13489547,19.46196147,2.0332332
78.2497153,19.46196147,2.0206337
79.97201277,19.46196147,2.8492074
80.08683261,19.46196147,1.9169812
80.20165244,19.46196147,2.398656
80.31647227,19.46196147,2.5730412
80.4312921,19.46196147,2.5730412
80.54611193,19.46196147,1.9417505
80.66093176,19.46196147,2.798847
80.7757516,19.46196147,1.9134053
80.89057143,19.46196147,3.5221279
72.85318321,19.34714164,2.4588814
72.96800304,19.34714164,2.4588814
73.08282287,19.34714164,2.2374823
73.1976427,19.34714164,3.0909803
73.31246254,19.34714164,2.4402862
73.42728237,19.34714164,2.0386565
73.5421022,19.34714164,2.0386565
73.65692203,19.34714164,2.8236225
73.77174186,19.34714164,3.2272336
73.88656169,19.34714164,7.139347
74.00138153,19.34714164,3.0391579
74.11620136,19.34714164,4.794467
74.23102119,19.34714164,4.794467
74.34584102,19.34714164,2.3090909
74.46066085,19.34714164,2.9042044
74.57548068,19.34714164,3.417777
74.69030052,19.34714164,2.613605
74.80512035,19.34714164,2.613605
74.91994018,19.34714164,2.7042565
75.03476001,19.34714164,3.1145103
75.14957984,19.34714164,3.0147808
75.26439967,19.34714164,2.747243
75.37921951,19.34714164,2.5424738
75.49403934,19.34714164,2.5424738
75.60885917,19.34714164,2.8610988
75.723679,19.34714164,3.2444181
75.83849883,19.34714164,2.4835017
75.95331866,19.34714164,3.1589298
76.0681385,19.34714164,3.1589298
76.18295833,19.34714164,3.1595984
76.29777816,19.34714164,3.005481
76.41259799,19.34714164,4.0697784
76.52741782,19.34714164,3.1203663
76.64223766,19.34714164,2.54
76.75705749,19.34714164,2.54
76.87187732,19.34714164,2.5465257
76.98669715,19.34714164,2.5618973
77.10151698,19.34714164,3.1456804
77.21633681,19.34714164,2.666668
77.33115665,19.34714164,2.666668
77.44597648,19.34714164,3.8007712
77.56079631,19.34714164,2.6180825
77.67561614,19.34714164,2.1278336
77.79043597,19.34714164,2.2179422
77.9052558,19.34714164,2.2179422
78.02007564,19.34714164,4.0559874
78.13489547,19.34714164,2.7213738
79.97201277,19.34714164,3.6620622
80.08683261,19.34714164,1.9169812
80.20165244,19.34714164,2.6340652
80.31647227,19.34714164,2.0498793
80.4312921,19.34714164,2.0498793
80.66093176,19.34714164,1.8034167
80.7757516,19.34714164,4.973982
72.85318321,19.23232181,2.3690953
72.96800304,19.23232181,2.3690953
73.08282287,19.23232181,2.477467
73.1976427,19.23232181,2.065617
73.31246254,19.23232181,3.1251988
73.42728237,19.23232181,4.2517643
73.5421022,19.23232181,4.2517643
73.65692203,19.23232181,3.8204842
73.77174186,19.23232181,5.123519
73.88656169,19.23232181,5.274834
74.00138153,19.23232181,4.8006086
74.11620136,19.23232181,4.725708
74.23102119,19.23232181,4.725708
74.34584102,19.23232181,4.0057364
74.46066085,19.23232181,4.0156393
74.57548068,19.23232181,4.106888
74.69030052,19.23232181,4.753331
74.80512035,19.23232181,4.753331
74.91994018,19.23232181,3.927338
75.03476001,19.23232181,3.0179477
75.14957984,19.23232181,2.992925
75.26439967,19.23232181,2.7359338
75.37921951,19.23232181,2.7891445
75.49403934,19.23232181,2.7891445
75.60885917,19.23232181,2.6578488
75.723679,19.23232181,3.0306754
75.83849883,19.23232181,3.6200738
75.95331866,19.23232181,2.8872764
76.0681385,19.23232181,2.8872764
76.18295833,19.23232181,4.2232704
76.29777816,19.23232181,2.6259608
76.41259799,19.23232181,2.6256332
76.52741782,19.23232181,2.5459347
76.64223766,19.23232181,2.54
76.75705749,19.23232181,2.54
76.87187732,19.23232181,2.54
76.98669715,19.23232181,2.424244
77.10151698,19.23232181,3.4985685
77.21633681,19.23232181,2.5179124
77.33115665,19.23232181,2.5179124
77.44597648,19.23232181,2.5920734
77.56079631,19.23232181,3.561966
77.67561614,19.23232181,3.0118957
77.79043597,19.23232181,3.1434617
79.97201277,19.23232181,2.710799
80.08683261,19.23232181,3.6906385
80.20165244,19.23232181,2.002652
80.31647227,19.23232181,1.9169812
72.85318321,19.11750198,25.4
72.96800304,19.11750198,25.4
73.08282287,19.11750198,3.234427
73.1976427,19.11750198,4.4690323
73.31246254,19.11750198,2.9199831
73.42728237,19.11750198,2.1784375
73.5421022,19.11750198,2.1784375
73.65692203,19.11750198,7.1241403
73.77174186,19.11750198,5.318511
73.88656169,19.11750198,4.505772
74.00138153,19.11750198,2.8586762
74.11620136,19.11750198,3.5934896
74.23102119,19.11750198,3.5934896
74.34584102,19.11750198,5.727028
74.46066085,19.11750198,7.0747967
74.57548068,19.11750198,4.9783955
74.69030052,19.11750198,4.870219
74.80512035,19.11750198,4.870219
74.91994018,19.11750198,3.503242
75.03476001,19.11750198,3.7793036
75.14957984,19.11750198,2.7320385
75.26439967,19.11750198,2.649807
75.37921951,19.11750198,2.5349245
75.49403934,19.11750198,2.5349245
75.60885917,19.11750198,2.670414
75.723679,19.11750198,3.2070732
75.83849883,19.11750198,3.718392
75.95331866,19.11750198,3.5131204
76.0681385,19.11750198,3.5131204
76.18295833,19.11750198,2.54
76.29777816,19.11750198,2.9448738
76.41259799,19.11750198,3.3263001
76.52741782,19.11750198,2.4190476
76.64223766,19.11750198,2.5234375
76.75705749,19.11750198,2.5234375
76.87187732,19.11750198,2.44385
76.98669715,19.11750198,2.4191103
77.10151698,19.11750198,2.4963613
77.21633681,19.11750198,2.6094468
77.33115665,19.11750198,2.6094468
77.44597648,19.11750198,2.2668943
77.56079631,19.11750198,3.020533
77.67561614,19.11750198,2.5185463
77.79043597,19.11750198,2.5475478
79.97201277,19.11750198,2.5871167
80.08683261,19.11750198,2.0082674
80.20165244,19.11750198,2.1363149
80.31647227,19.11750198,2.3857841
72.85318321,19.00268215,25.4
72.96800304,19.00268215,25.4
73.08282287,19.00268215,2.2881665
73.1976427,19.00268215,3.0639977
73.31246254,19.00268215,4.498275
73.42728237,19.00268215,4.934373
73.5421022,19.00268215,4.934373
73.65692203,19.00268215,6.378237
73.77174186,19.00268215,5.697412
73.88656169,19.00268215,3.436693
74.00138153,19.00268215,4.732305
74.11620136,19.00268215,4.759655
74.23102119,19.00268215,4.759655
74.34584102,19.00268215,4.132283
74.46066085,19.00268215,4.8370934
74.57548068,19.00268215,4.9737134
74.69030052,19.00268215,3.943956
74.80512035,19.00268215,3.943956
74.91994018,19.00268215,4.055793
75.03476001,19.00268215,3.014883
75.14957984,19.00268215,4.0874276
75.26439967,19.00268215,2.5377421
75.37921951,19.00268215,2.9539647
75.49403934,19.00268215,2.9539647
75.60885917,19.00268215,2.58644
75.723679,19.00268215,2.9928992
75.83849883,19.00268215,2.257778
75.95331866,19.00268215,2.93872
76.0681385,19.00268215,2.93872
76.18295833,19.00268215,3.93336
76.29777816,19.00268215,3.311791
76.41259799,19.00268215,2.54
76.52741782,19.00268215,2.5773804
76.64223766,19.00268215,2.500577
76.75705749,19.00268215,2.500577
76.87187732,19.00268215,2.257778
76.98669715,19.00268215,2.829183
77.10151698,19.00268215,2.257778
77.21633681,19.00268215,2.5254908
77.33115665,19.00268215,2.5254908
77.44597648,19.00268215,2.257778
77.56079631,19.00268215,2.7977462
77.67561614,19.00268215,2.4190476
79.97201277,19.00268215,2.2286901
80.08683261,19.00268215,2.0328498
80.20165244,19.00268215,2.166689
72.85318321,18.88786231,25.4
72.96800304,18.88786231,25.4
73.08282287,18.88786231,2.270404
73.1976427,18.88786231,2.7719848
73.31246254,18.88786231,4.9165926
73.42728237,18.88786231,7.7990174
