x,y,z
73.5421022,18.88786231,7.7990174
73.65692203,18.88786231,5.9184904
73.77174186,18.88786231,4.29461
73.88656169,18.88786231,5.678043
74.00138153,18.88786231,4.0097537
74.11620136,18.88786231,2.760741
74.23102119,18.88786231,2.760741
74.34584102,18.88786231,2.7076745
74.46066085,18.88786231,5.1658645
74.57548068,18.88786231,3.1790366
74.69030052,18.88786231,4.9160385
74.80512035,18.88786231,4.9160385
74.91994018,18.88786231,3.4040341
75.03476001,18.88786231,2.8731678
75.14957984,18.88786231,2.9541595
75.26439967,18.88786231,2.7706292
75.37921951,18.88786231,4.664698
75.49403934,18.88786231,4.664698
75.60885917,18.88786231,4.0458393
75.723679,18.88786231,4.1459107
75.83849883,18.88786231,2.948399
75.95331866,18.88786231,2.9642544
76.0681385,18.88786231,2.9642544
76.18295833,18.88786231,2.642006
76.29777816,18.88786231,3.2336922
76.41259799,18.88786231,2.8184142
76.52741782,18.88786231,2.54
76.64223766,18.88786231,2.257778
76.75705749,18.88786231,2.257778
76.87187732,18.88786231,3.2063332
76.98669715,18.88786231,3.1079202
77.10151698,18.88786231,3.096002
77.21633681,18.88786231,2.257778
77.33115665,18.88786231,2.257778
77.44597648,18.88786231,2.620616
77.56079631,18.88786231,2.6604946
77.67561614,18.88786231,3.0084472
77.79043597,18.88786231,2.54
79.97201277,18.88786231,2.050706
80.08683261,18.88786231,1.9169812
80.20165244,18.88786231,2.3053896
80.31647227,18.88786231,2.8637967
72.96800304,18.77304248,25.4
73.08282287,18.77304248,2.1878943
73.1976427,18.77304248,2.9728289
73.31246254,18.77304248,4.684772
73.42728237,18.77304248,5.5038166
73.5421022,18.77304248,5.5038166
73.65692203,18.77304248,5.701826
73.77174186,18.77304248,4.815303
73.88656169,18.77304248,3.8950973
74.00138153,18.77304248,2.6246462
74.11620136,18.77304248,3.2373834
74.23102119,18.77304248,3.2373834
74.34584102,18.77304248,5.0504675
74.46066085,18.77304248,3.2312765
74.57548068,18.77304248,4.996352
74.69030052,18.77304248,5.401189
74.80512035,18.77304248,5.401189
74.91994018,18.77304248,3.6809797
75.03476001,18.77304248,3.376646
75.14957984,18.77304248,4.03827
75.26439967,18.77304248,3.1193142
75.37921951,18.77304248,4.2704573
75.49403934,18.77304248,4.2704573
75.60885917,18.77304248,3.917059
75.723679,18.77304248,2.9959803
75.83849883,18.77304248,3.0368242
75.95331866,18.77304248,2.5546331
76.0681385,18.77304248,2.5546331
76.18295833,18.77304248,3.4451456
76.29777816,18.77304248,2.54
76.41259799,18.77304248,2.6902728
76.52741782,18.77304248,3.1152568
76.64223766,18.77304248,3.023268
76.75705749,18.77304248,3.023268
76.87187732,18.77304248,2.2771904
76.98669715,18.77304248,2.279323
77.10151698,18.77304248,2.3198154
77.21633681,18.77304248,2.275686
77.33115665,18.77304248,2.275686
77.44597648,18.77304248,2.3390164
77.56079631,18.77304248,2.717677
77.67561614,18.77304248,3.8776755
77.79043597,18.77304248,3.1068988
80.08683261,18.77304248,1.9169812
80.20165244,18.77304248,2.6854784
72.96800304,18.65822265,25.4
73.08282287,18.65822265,1.8142858
73.1976427,18.65822265,3.4939008
73.31246254,18.65822265,5.597058
73.42728237,18.65822265,8.295606
73.5421022,18.65822265,8.295606
73.65692203,18.65822265,5.865203
73.77174186,18.65822265,5.8672924
73.88656169,18.65822265,3.1551466
74.00138153,18.65822265,3.0878634
74.11620136,18.65822265,2.8138666
74.23102119,18.65822265,2.8138666
74.34584102,18.65822265,4.2368684
74.46066085,18.65822265,4.130295
74.57548068,18.65822265,2.581564
74.69030052,18.65822265,6.0083494
74.80512035,18.65822265,6.0083494
74.91994018,18.65822265,3.7169237
75.03476001,18.65822265,2.7353294
75.14957984,18.65822265,3.37058
75.26439967,18.65822265,4.5329475
75.37921951,18.65822265,3.14065
75.49403934,18.65822265,3.14065
75.60885917,18.65822265,3.0867414
75.723679,18.65822265,2.6180649
75.83849883,18.65822265,3.107428
75.95331866,18.65822265,3.6556458
76.0681385,18.65822265,3.6556458
76.18295833,18.65822265,3.631266
76.29777816,18.65822265,3.4563608
76.41259799,18.65822265,3.0726163
76.52741782,18.65822265,2.7202601
76.64223766,18.65822265,2.656087
76.75705749,18.65822265,2.656087
76.87187732,18.65822265,2.7015867
76.98669715,18.65822265,2.7167265
77.10151698,18.65822265,2.5583322
77.21633681,18.65822265,2.5889988
77.33115665,18.65822265,2.5889988
77.44597648,18.65822265,2.4717824
77.56079631,18.65822265,3.5379972
77.67561614,18.65822265,2.54
72.96800304,18.54340282,25.4
73.08282287,18.54340282,2.047937
73.1976427,18.54340282,4.290552
73.31246254,18.54340282,6.36609
73.42728237,18.54340282,10.844749
73.5421022,18.54340282,10.844749
73.65692203,18.54340282,6.8109884
73.77174186,18.54340282,5.52549
73.88656169,18.54340282,2.7520046
74.00138153,18.54340282,2.6627584
74.11620136,18.54340282,2.9236495
74.23102119,18.54340282,2.9236495
74.34584102,18.54340282,2.9775252
74.46066085,18.54340282,2.54
74.57548068,18.54340282,2.5673652
74.69030052,18.54340282,2.9739766
74.80512035,18.54340282,2.9739766
74.91994018,18.54340282,3.5782142
75.03476001,18.54340282,2.7509198
75.14957984,18.54340282,3.2321806
75.26439967,18.54340282,3.1144757
75.37921951,18.54340282,3.2712212
75.49403934,18.54340282,3.2712212
75.60885917,18.54340282,3.1336765
75.723679,18.54340282,2.8931918
75.83849883,18.54340282,3.4431236
75.95331866,18.54340282,3.123503
76.0681385,18.54340282,3.123503
76.18295833,18.54340282,3.8387208
76.29777816,18.54340282,3.0776725
76.41259799,18.54340282,3.3503056
76.52741782,18.54340282,2.9357874
76.64223766,18.54340282,3.0786185
76.75705749,18.54340282,3.0786185
76.87187732,18.54340282,2.7866533
76.98669715,18.54340282,3.6685407
77.10151698,18.54340282,3.543283
77.21633681,18.54340282,2.330781
77.33115665,18.54340282,2.330781
77.44597648,18.54340282,2.4331694
77.56079631,18.54340282,2.40123
77.67561614,18.54340282,2.9509807
72.96800304,18.42858299,25.4
73.08282287,18.42858299,1.8182473
73.1976427,18.42858299,4.0771923
73.31246254,18.42858299,6.262136
73.42728237,18.42858299,11.516334
73.5421022,18.42858299,11.516334
73.65692203,18.42858299,4.421014
73.77174186,18.42858299,7.01268
73.88656169,18.42858299,6.762041
74.00138153,18.42858299,2.3090909
74.11620136,18.42858299,2.7926188
74.23102119,18.42858299,2.7926188
74.34584102,18.42858299,3.4778774
74.46066085,18.42858299,2.959799
74.57548068,18.42858299,2.6298442
74.69030052,18.42858299,3.652341
74.80512035,18.42858299,3.652341
74.91994018,18.42858299,3.0461063
75.03476001,18.42858299,3.0275712
75.14957984,18.42858299,2.54
75.26439967,18.42858299,2.7972145
75.37921951,18.42858299,3.540234
75.49403934,18.42858299,3.540234
75.60885917,18.42858299,2.6548781
75.723679,18.42858299,2.7112951
75.83849883,18.42858299,4.2449093
75.95331866,18.42858299,3.1174517
76.0681385,18.42858299,3.1174517
76.18295833,18.42858299,2.7370448
76.29777816,18.42858299,2.771089
76.41259799,18.42858299,3.719906
76.52741782,18.42858299,3.2494848
76.64223766,18.42858299,4.191231
76.75705749,18.42858299,4.191231
76.87187732,18.42858299,2.771337
76.98669715,18.42858299,3.3222635
77.10151698,18.42858299,2.621686
77.21633681,18.42858299,2.7793322
77.44597648,18.42858299,2.257778
72.96800304,18.31376316,25.4
73.08282287,18.31376316,2.4069593
73.1976427,18.31376316,4.6012554
73.31246254,18.31376316,5.412138
73.42728237,18.31376316,10.718373
73.5421022,18.31376316,10.718373
73.65692203,18.31376316,5.178794
73.77174186,18.31376316,4.713062
73.88656169,18.31376316,4.392666
74.00138153,18.31376316,3.1127193
74.11620136,18.31376316,2.6047158
74.23102119,18.31376316,2.6047158
74.34584102,18.31376316,2.5638957
74.46066085,18.31376316,2.907882
74.57548068,18.31376316,3.7037272
74.69030052,18.31376316,2.54
74.80512035,18.31376316,2.54
74.91994018,18.31376316,2.8479993
75.03476001,18.31376316,2.54
75.14957984,18.31376316,3.3531022
75.26439967,18.31376316,2.9236283
75.37921951,18.31376316,2.54
75.49403934,18.31376316,2.54
75.60885917,18.31376316,2.6796389
75.723679,18.31376316,2.7314162
75.83849883,18.31376316,4.202128
75.95331866,18.31376316,3.76972
76.0681385,18.31376316,3.76972
76.18295833,18.31376316,2.8150616
76.29777816,18.31376316,3.0564396
76.41259799,18.31376316,2.6440797
76.52741782,18.31376316,2.54
76.64223766,18.31376316,3.2987442
76.75705749,18.31376316,3.2987442
76.87187732,18.31376316,3.6675062
76.98669715,18.31376316,2.7843695
77.10151698,18.31376316,3.0426998
77.44597648,18.31376316,2.7084265
77.56079631,18.31376316,2.6601005
73.08282287,18.19894332,2.6182084
73.1976427,18.19894332,3.5593662
73.31246254,18.19894332,3.6368437
73.42728237,18.19894332,4.689708
73.5421022,18.19894332,4.689708
73.65692203,18.19894332,7.892457
73.77174186,18.19894332,3.550008
73.88656169,18.19894332,2.3090909
74.00138153,18.19894332,2.5685987
74.11620136,18.19894332,2.7743168
74.23102119,18.19894332,2.7743168
74.34584102,18.19894332,2.6195676
74.46066085,18.19894332,3.0843096
74.57548068,18.19894332,2.6877942
74.69030052,18.19894332,2.9758878
74.80512035,18.19894332,2.9758878
74.91994018,18.19894332,2.54
75.03476001,18.19894332,2.8608236
75.14957984,18.19894332,2.6552525
75.26439967,18.19894332,2.7385507
75.37921951,18.19894332,2.8023653
75.49403934,18.19894332,2.8023653
75.60885917,18.19894332,3.649425
75.723679,18.19894332,2.8123894
75.83849883,18.19894332,3.0015469
75.95331866,18.19894332,3.234138
76.0681385,18.19894332,3.234138
76.18295833,18.19894332,4.28104
76.29777816,18.19894332,2.541274
76.41259799,18.19894332,3.0044892
76.52741782,18.19894332,2.9800785
76.64223766,18.19894332,2.622033
76.75705749,18.19894332,2.622033
76.87187732,18.19894332,2.5863948
76.98669715,18.19894332,3.1493418
77.10151698,18.19894332,3.1267076
73.08282287,18.08412349,25.4
73.1976427,18.08412349,4.177309
73.31246254,18.08412349,2.7037477
73.42728237,18.08412349,2.282095
73.5421022,18.08412349,2.282095
73.65692203,18.08412349,4.5291786
73.77174186,18.08412349,4.6854534
73.88656169,18.08412349,3.8060617
74.00138153,18.08412349,2.1949244
74.11620136,18.08412349,1.7639067
74.23102119,18.08412349,1.7639067
74.34584102,18.08412349,2.7050922
74.46066085,18.08412349,2.0734694
74.57548068,18.08412349,2.0734694
74.69030052,18.08412349,3.053654
74.80512035,18.08412349,3.053654
74.91994018,18.08412349,2.4291685
75.03476001,18.08412349,2.5455954
75.14957984,18.08412349,2.7574196
75.26439967,18.08412349,2.6887846
75.37921951,18.08412349,3.655898
75.49403934,18.08412349,3.655898
75.60885917,18.08412349,2.6570842
75.723679,18.08412349,3.0826943
75.83849883,18.08412349,3.8611765
75.95331866,18.08412349,3.131845
76.0681385,18.08412349,3.131845
76.18295833,18.08412349,2.8598342
76.29777816,18.08412349,2.8232698
76.41259799,18.08412349,2.6344752
76.52741782,18.08412349,4.0727496
76.64223766,18.08412349,3.2007966
76.75705749,18.08412349,3.2007966
76.87187732,18.08412349,2.5918593
73.08282287,17.96930366,25.4
73.1976427,17.96930366,4.863524
73.31246254,17.96930366,3.3788013
73.42728237,17.96930366,3.494823
73.5421022,17.96930366,3.494823
73.65692203,17.96930366,4.8868523
73.77174186,17.96930366,6.758369
73.88656169,17.96930366,2.7965503
74.00138153,17.96930366,1.7525313
74.11620136,17.96930366,1.8619459
74.23102119,17.96930366,1.8619459
74.34584102,17.96930366,3.0856996
74.46066085,17.96930366,2.6573627
74.57548068,17.96930366,2.887382
74.69030052,17.96930366,2.54
74.80512035,17.96930366,2.54
74.91994018,17.96930366,3.917375
75.03476001,17.96930366,2.4876409
75.14957984,17.96930366,2.6584325
75.26439967,17.96930366,2.4190476
75.37921951,17.96930366,2.9876018
75.49403934,17.96930366,2.9876018
75.60885917,17.96930366,2.6902812
75.723679,17.96930366,2.54
75.83849883,17.96930366,2.54
75.95331866,17.96930366,2.8757625
76.0681385,17.96930366,2.8757625
76.18295833,17.96930366,3.0224428
76.29777816,17.96930366,2.5926192
76.41259799,17.96930366,3.0319557
76.52741782,17.96930366,2.7859454
76.64223766,17.96930366,2.5817308
76.75705749,17.96930366,2.5817308
76.87187732,17.96930366,3.095429
73.1976427,17.85448383,4.814381
73.31246254,17.85448383,3.7335677
73.42728237,17.85448383,4.2065372
73.5421022,17.85448383,4.2065372
73.65692203,17.85448383,5.477216
73.77174186,17.85448383,6.9816675
73.88656169,17.85448383,2.9573343
74.00138153,17.85448383,1.9886208
74.11620136,17.85448383,2.7407851
74.23102119,17.85448383,2.7407851
74.34584102,17.85448383,2.5843554
74.46066085,17.85448383,3.0929885
74.57548068,17.85448383,3.2808373
74.69030052,17.85448383,2.8016047
74.80512035,17.85448383,2.8016047
74.91994018,17.85448383,2.7940054
75.03476001,17.85448383,2.5725422
75.14957984,17.85448383,2.9373693
75.26439967,17.85448383,2.7141643
75.37921951,17.85448383,2.9548755
75.49403934,17.85448383,2.9548755
75.60885917,17.85448383,3.4657712
75.723679,17.85448383,2.54
75.83849883,17.85448383,3.1302435
75.95331866,17.85448383,2.5619066
76.0681385,17.85448383,2.5619066
76.18295833,17.85448383,2.7899272
76.29777816,17.85448383,3.6404476
76.41259799,17.85448383,2.56115
76.52741782,17.85448383,3.0104237
76.64223766,17.85448383,2.9497476
76.75705749,17.85448383,2.9497476
73.1976427,17.739664,6.129201
73.31246254,17.739664,3.5986156
73.42728237,17.739664,2.0234816
73.5421022,17.739664,2.0234816
73.65692203,17.739664,4.398913
73.77174186,17.739664,5.3938313
73.88656169,17.739664,2.2165546
74.00138153,17.739664,2.150179
74.11620136,17.739664,2.3410392
74.23102119,17.739664,2.3410392
74.34584102,17.739664,4.198441
74.46066085,17.739664,3.34792
74.57548068,17.739664,3.0257387
74.69030052,17.739664,2.9703102
74.80512035,17.739664,2.9703102
74.91994018,17.739664,3.1822238
75.03476001,17.739664,2.54
75.14957984,17.739664,2.4190476
75.26439967,17.739664,2.6258283
75.37921951,17.739664,2.54
75.49403934,17.739664,2.54
75.60885917,17.739664,2.9234974
75.723679,17.739664,2.7806935
75.83849883,17.739664,3.3994074
75.95331866,17.739664,2.8076804
76.0681385,17.739664,2.8076804
76.18295833,17.739664,3.148663
76.29777816,17.739664,2.8763745
76.41259799,17.739664,2.8720748
76.64223766,17.739664,2.8210187
73.1976427,17.62484416,9.288349
73.31246254,17.62484416,5.076644
73.42728237,17.62484416,2.4833238
73.5421022,17.62484416,2.4833238
73.65692203,17.62484416,2.0430684
73.77174186,17.62484416,5.615636
73.88656169,17.62484416,5.591095
74.00138153,17.62484416,3.033711
74.11620136,17.62484416,2.5276337
74.23102119,17.62484416,2.5276337
74.34584102,17.62484416,5.716181
74.46066085,17.62484416,3.5091743
74.57548068,17.62484416,3.4862616
74.69030052,17.62484416,2.8774576
74.80512035,17.62484416,2.8774576
74.91994018,17.62484416,3.2035623
75.03476001,17.62484416,2.652812
75.14957984,17.62484416,3.2122445
75.26439967,17.62484416,2.7809443
75.37921951,17.62484416,2.54
75.49403934,17.62484416,2.54
75.60885917,17.62484416,3.1789618
75.723679,17.62484416,3.0126925
75.83849883,17.62484416,2.54
75.95331866,17.62484416,2.7198887
76.0681385,17.62484416,2.7198887
76.18295833,17.62484416,3.5969915
76.29777816,17.62484416,3.1065977
76.41259799,17.62484416,2.871445
73.1976427,17.51002433,9.370806
73.31246254,17.51002433,5.3748736
73.42728237,17.51002433,2.3266242
73.5421022,17.51002433,2.3266242
73.65692203,17.51002433,2.3257189
73.77174186,17.51002433,5.9439335
73.88656169,17.51002433,4.0927553
74.00138153,17.51002433,2.8521519
74.11620136,17.51002433,2.9969816
74.23102119,17.51002433,2.9969816
74.34584102,17.51002433,4.2627487
74.46066085,17.51002433,3.4281793
74.57548068,17.51002433,6.185691
74.69030052,17.51002433,3.916707
74.80512035,17.51002433,3.916707
74.91994018,17.51002433,2.8449955
75.03476001,17.51002433,3.0397077
75.14957984,17.51002433,2.54
75.26439967,17.51002433,2.7754023
75.37921951,17.51002433,2.54
75.49403934,17.51002433,2.54
75.60885917,17.51002433,3.1529298
75.723679,17.51002433,3.0884938
75.83849883,17.51002433,3.1966987
75.95331866,17.51002433,2.9456544
76.0681385,17.51002433,2.9456544
76.18295833,17.51002433,2.960723
76.29777816,17.51002433,2.6212938
73.1976427,17.3952045,25.4
73.31246254,17.3952045,4.9748893
73.42728237,17.3952045,2.899988
73.5421022,17.3952045,2.899988
73.65692203,17.3952045,4.865309
73.77174186,17.3952045,7.104293
73.88656169,17.3952045,3.168732
74.00138153,17.3952045,3.5542145
74.11620136,17.3952045,2.7559733
74.23102119,17.3952045,2.7559733
74.34584102,17.3952045,3.192204
74.46066085,17.3952045,4.1551633
74.57548068,17.3952045,3.4182377
74.69030052,17.3952045,2.8361647
74.80512035,17.3952045,2.8361647
74.91994018,17.3952045,2.4676237
75.03476001,17.3952045,2.54
75.14957984,17.3952045,2.5429435
75.26439967,17.3952045,2.7350752
75.37921951,17.3952045,2.8019636
75.49403934,17.3952045,2.8019636
75.60885917,17.3952045,2.7652988
75.95331866,17.3952045,3.0304303
76.0681385,17.3952045,3.0304303
76.18295833,17.3952045,2.54
76.29777816,17.3952045,3.146359
73.31246254,17.28038467,5.5829725
73.42728237,17.28038467,2.9565268
73.5421022,17.28038467,2.9565268
73.65692203,17.28038467,2.260218
73.77174186,17.28038467,8.433426
73.88656169,17.28038467,4.150169
74.00138153,17.28038467,2.4045005
74.11620136,17.28038467,2.6969986
74.23102119,17.28038467,2.6969986
74.34584102,17.28038467,2.7355833
74.46066085,17.28038467,4.1695843
74.57548068,17.28038467,4.6029763
74.69030052,17.28038467,3.6631117
74.80512035,17.28038467,3.6631117
74.91994018,17.28038467,2.4437919
75.03476001,17.28038467,3.0854626
75.14957984,17.28038467,2.5752432
75.26439967,17.28038467,2.6370902
75.37921951,17.28038467,2.54747
75.49403934,17.28038467,2.54747
75.60885917,17.28038467,2.54
73.31246254,17.16556484,4.4948597
73.42728237,17.16556484,3.5610967
73.5421022,17.16556484,3.5610967
73.65692203,17.16556484,3.1503453
73.77174186,17.16556484,8.485392
73.88656169,17.16556484,5.477833
74.00138153,17.16556484,2.5992246
74.11620136,17.16556484,2.3090909
74.23102119,17.16556484,2.3090909
74.34584102,17.16556484,2.8900058
74.46066085,17.16556484,2.6066098
74.57548068,17.16556484,3.2745457
74.69030052,17.16556484,3.1281934
74.80512035,17.16556484,3.1281934
74.91994018,17.16556484,2.3931499
75.03476001,17.16556484,2.8116126
75.14957984,17.16556484,2.6423376
75.26439967,17.16556484,2.6421604
75.37921951,17.16556484,2.8528821
75.49403934,17.16556484,2.8528821
75.60885917,17.16556484,2.5628467
73.31246254,17.05074501,25.4
73.42728237,17.05074501,5.7501745
73.5421022,17.05074501,5.7501745
73.65692203,17.05074501,3.9922056
73.77174186,17.05074501,4.224943
73.88656169,17.05074501,4.7231684
74.00138153,17.05074501,2.541355
74.11620136,17.05074501,2.8640256
74.23102119,17.05074501,2.8640256
74.34584102,17.05074501,2.877157
74.46066085,17.05074501,3.184163
74.57548068,17.05074501,2.7503123
74.69030052,17.05074501,2.7891393
74.80512035,17.05074501,2.7891393
74.91994018,17.05074501,2.849077
75.03476001,17.05074501,2.8854237
75.14957984,17.05074501,3.443699
75.26439967,17.05074501,2.54
75.37921951,17.05074501,2.8197455
75.49403934,17.05074501,2.8197455
75.60885917,17.05074501,3.1569965
73.31246254,16.93592517,25.4
73.42728237,16.93592517,5.721788
73.5421022,16.93592517,5.721788
73.65692203,16.93592517,3.5980167
73.77174186,16.93592517,6.882202
73.88656169,16.93592517,5.866718
74.00138153,16.93592517,3.395644
74.11620136,16.93592517,2.5796354
74.23102119,16.93592517,2.5796354
74.34584102,16.93592517,2.7389607
74.46066085,16.93592517,2.54
74.57548068,16.93592517,2.8268476
74.69030052,16.93592517,3.0624428
74.80512035,16.93592517,3.0624428
74.91994018,16.93592517,2.954659
75.03476001,16.93592517,2.6064916
75.14957984,16.93592517,4.114523
75.26439967,16.93592517,3.096026
73.31246254,16.82110534,25.4
73.42728237,16.82110534,6.1649547
73.5421022,16.82110534,6.1649547
73.65692203,16.82110534,3.0454726
73.77174186,16.82110534,10.483316
73.88656169,16.82110534,8.142529
74.00138153,16.82110534,4.45283
74.11620136,16.82110534,4.787635
74.23102119,16.82110534,4.787635
74.34584102,16.82110534,4.150176
74.46066085,16.82110534,2.621232
74.57548068,16.82110534,3.1077888
74.69030052,16.82110534,3.148529
74.80512035,16.82110534,3.148529
73.42728237,16.70628551,5.720467
73.5421022,16.70628551,5.720467
73.65692203,16.70628551,4.7668695
73.77174186,16.70628551,5.3270693
73.88656169,16.70628551,8.677506
74.00138153,16.70628551,6.9021854
74.11620136,16.70628551,6.316191
74.23102119,16.70628551,6.316191
74.34584102,16.70628551,4.1248937
74.46066085,16.70628551,3.1185741
74.57548068,16.70628551,3.078117
74.69030052,16.70628551,2.5939355
73.42728237,16.59146568,4.7761436
73.5421022,16.59146568,4.7761436
73.65692203,16.59146568,5.364484
73.77174186,16.59146568,9.605343
73.88656169,16.59146568,8.190519
74.00138153,16.59146568,9.990637
74.11620136,16.59146568,5.9399333
74.23102119,16.59146568,5.9399333
74.34584102,16.59146568,4.218911
74.57548068,16.59146568,3.2702856
73.42728237,16.47664585,6.117278
73.5421022,16.47664585,6.117278
73.65692203,16.47664585,4.5216866
73.77174186,16.47664585,7.9387226
73.88656169,16.47664585,10.405718
74.00138153,16.47664585,9.251114
74.11620136,16.47664585,5.6424503
74.23102119,16.47664585,5.6424503
73.42728237,16.36182602,5.923913
73.5421022,16.36182602,5.923913
73.65692203,16.36182602,5.5383368
73.77174186,16.36182602,6.729853
73.88656169,16.36182602,11.550021
74.00138153,16.36182602,8.942986
74.11620136,16.36182602,7.4913697
74.23102119,16.36182602,7.4913697
73.42728237,16.24700618,4.6597023
73.5421022,16.24700618,4.6597023
73.65692203,16.24700618,5.524168
73.77174186,16.24700618,5.6847086
73.88656169,16.24700618,8.12437
74.00138153,16.24700618,9.90675
74.11620136,16.24700618,7.7330713
74.23102119,16.24700618,7.7330713
74.34584102,16.24700618,5.1868925
73.5421022,16.13218635,25.4
73.65692203,16.13218635,5.007228
73.77174186,16.13218635,5.9874544
73.88656169,16.13218635,6.3542566
74.00138153,16.13218635,8.156248
74.11620136,16.13218635,7.6947546
74.23102119,16.13218635,7.6947546
74.34584102,16.13218635,2.7703552
74.46066085,16.13218635,3.9294157
73.5421022,16.01736652,25.4
73.65692203,16.01736652,6.965737
73.77174186,16.01736652,3.8864613
73.88656169,16.01736652,4.109987
74.00138153,16.01736652,6.9943113
74.11620136,16.01736652,5.2209706
74.23102119,16.01736652,5.2209706
74.34584102,16.01736652,4.065256
73.65692203,15.90254669,25.4
73.77174186,15.90254669,6.103905
73.88656169,15.90254669,2.7801285
74.00138153,15.90254669,8.089987
74.11620136,15.90254669,7.561326
74.23102119,15.90254669,7.561326
74.34584102,15.90254669,5.984145
73.77174186,15.78772686,6.350387
73.88656169,15.78772686,1.8472726
74.00138153,15.78772686,2.982864
74.11620136,15.78772686,5.280305
74.23102119,15.78772686,5.280305
74.34584102,15.78772686,7.2526603
74.00138153,15.67290703,2.3644893
