longitude,latitude
78.35000038,19.84999923
78.55000014,19.84999923
78.35000038,19.74999924
78.45000026,19.74999924
78.55000014,19.74999924
78.65000002,19.74999924
78.7499999,19.74999924
78.35000038,19.64999925
78.45000026,19.64999925
78.55000014,19.64999925
78.65000002,19.64999925
78.7499999,19.64999925
78.84999978,19.64999925
78.2500005,19.54999926
78.35000038,19.54999926
78.45000026,19.54999926
78.55000014,19.54999926
78.65000002,19.54999926
78.7499999,19.54999926
78.84999978,19.54999926
78.94999966,19.54999926
79.04999954,19.54999926
79.2499993,19.54999926
79.34999918,19.54999926
79.44999906,19.54999926
79.54999894,19.54999926
79.64999882,19.54999926
79.74999869,19.54999926
79.84999857,19.54999926
78.15000062,19.44999927
78.2500005,19.44999927
78.35000038,19.44999927
78.45000026,19.44999927
78.55000014,19.44999927
78.65000002,19.44999927
78.7499999,19.44999927
78.84999978,19.44999927
78.94999966,19.44999927
79.04999954,19.44999927
79.14999942,19.44999927
79.2499993,19.44999927
79.34999918,19.44999927
79.44999906,19.44999927
79.54999894,19.44999927
79.64999882,19.44999927
79.74999869,19.44999927
79.84999857,19.44999927
77.85000098,19.34999928
78.15000062,19.34999928
78.2500005,19.34999928
78.35000038,19.34999928
78.45000026,19.34999928
78.55000014,19.34999928
78.65000002,19.34999928
78.7499999,19.34999928
78.84999978,19.34999928
78.94999966,19.34999928
79.04999954,19.34999928
79.14999942,19.34999928
79.2499993,19.34999928
79.34999918,19.34999928
79.44999906,19.34999928
79.54999894,19.34999928
79.64999882,19.34999928
79.74999869,19.34999928
79.84999857,19.34999928
77.85000098,19.24999929
77.95000086,19.24999929
78.05000074,19.24999929
78.15000062,19.24999929
78.2500005,19.24999929
78.35000038,19.24999929
78.45000026,19.24999929
78.55000014,19.24999929
78.65000002,19.24999929
78.7499999,19.24999929
78.84999978,19.24999929
78.94999966,19.24999929
79.04999954,19.24999929
79.14999942,19.24999929
79.2499993,19.24999929
79.34999918,19.24999929
79.44999906,19.24999929
79.54999894,19.24999929
79.64999882,19.24999929
79.74999869,19.24999929
79.84999857,19.24999929
77.85000098,19.1499993
77.95000086,19.1499993
78.05000074,19.1499993
78.15000062,19.1499993
78.2500005,19.1499993
78.35000038,19.1499993
78.45000026,19.1499993
78.55000014,19.1499993
78.65000002,19.1499993
78.7499999,19.1499993
78.84999978,19.1499993
78.94999966,19.1499993
79.04999954,19.1499993
79.14999942,19.1499993
79.2499993,19.1499993
79.34999918,19.1499993
79.44999906,19.1499993
79.54999894,19.1499993
79.64999882,19.1499993
79.74999869,19.1499993
77.7500011,19.04999931
77.85000098,19.04999931
77.95000086,19.04999931
78.05000074,19.04999931
78.15000062,19.04999931
78.2500005,19.04999931
78.35000038,19.04999931
78.45000026,19.04999931
78.55000014,19.04999931
78.65000002,19.04999931
78.7499999,19.04999931
78.84999978,19.04999931
78.94999966,19.04999931
79.04999954,19.04999931
79.14999942,19.04999931
79.2499993,19.04999931
79.34999918,19.04999931
79.44999906,19.04999931
79.54999894,19.04999931
79.64999882,19.04999931
79.74999869,19.04999931
79.84999857,19.04999931
77.85000098,18.94999932
77.95000086,18.94999932
78.05000074,18.94999932
78.15000062,18.94999932
78.2500005,18.94999932
78.35000038,18.94999932
78.45000026,18.94999932
78.55000014,18.94999932
78.65000002,18.94999932
78.7499999,18.94999932
78.84999978,18.94999932
78.94999966,18.94999932
79.04999954,18.94999932
79.14999942,18.94999932
79.2499993,18.94999932
79.34999918,18.94999932
79.44999906,18.94999932
79.54999894,18.94999932
79.64999882,18.94999932
79.74999869,18.94999932
79.84999857,18.94999932
77.85000098,18.84999933
77.95000086,18.84999933
78.05000074,18.84999933
78.15000062,18.84999933
78.2500005,18.84999933
78.35000038,18.84999933
78.45000026,18.84999933
78.55000014,18.84999933
78.65000002,18.84999933
78.7499999,18.84999933
78.84999978,18.84999933
78.94999966,18.84999933
79.04999954,18.84999933
79.14999942,18.84999933
79.2499993,18.84999933
79.34999918,18.84999933
79.44999906,18.84999933
79.54999894,18.84999933
79.64999882,18.84999933
79.74999869,18.84999933
79.84999857,18.84999933
77.7500011,18.74999934
77.85000098,18.74999934
77.95000086,18.74999934
78.05000074,18.74999934
78.15000062,18.74999934
78.2500005,18.74999934
78.35000038,18.74999934
78.45000026,18.74999934
78.55000014,18.74999934
78.65000002,18.74999934
78.7499999,18.74999934
78.84999978,18.74999934
78.94999966,18.74999934
79.04999954,18.74999934
79.14999942,18.74999934
79.2499993,18.74999934
79.34999918,18.74999934
79.44999906,18.74999934
79.54999894,18.74999934
79.64999882,18.74999934
79.74999869,18.74999934
79.84999857,18.74999934
79.94999845,18.74999934
77.7500011,18.64999935
77.85000098,18.64999935
77.95000086,18.64999935
78.05000074,18.64999935
78.15000062,18.64999935
78.2500005,18.64999935
78.35000038,18.64999935
78.45000026,18.64999935
78.55000014,18.64999935
78.65000002,18.64999935
78.7499999,18.64999935
78.84999978,18.64999935
78.94999966,18.64999935
79.04999954,18.64999935
79.14999942,18.64999935
79.2499993,18.64999935
79.34999918,18.64999935
79.44999906,18.64999935
79.54999894,18.64999935
79.64999882,18.64999935
79.74999869,18.64999935
79.84999857,18.64999935
79.94999845,18.64999935
80.04999833,18.64999935
80.14999821,18.64999935
80.24999809,18.64999935
80.34999797,18.64999935
80.44999785,18.64999935
77.55000135,18.54999936
77.65000122,18.54999936
77.7500011,18.54999936
77.85000098,18.54999936
77.95000086,18.54999936
78.05000074,18.54999936
78.15000062,18.54999936
78.2500005,18.54999936
78.35000038,18.54999936
78.45000026,18.54999936
78.55000014,18.54999936
78.65000002,18.54999936
78.7499999,18.54999936
78.84999978,18.54999936
78.94999966,18.54999936
79.04999954,18.54999936
79.14999942,18.54999936
79.2499993,18.54999936
79.34999918,18.54999936
79.44999906,18.54999936
79.54999894,18.54999936
79.64999882,18.54999936
79.74999869,18.54999936
79.84999857,18.54999936
79.94999845,18.54999936
80.04999833,18.54999936
80.14999821,18.54999936
80.24999809,18.54999936
80.34999797,18.54999936
80.44999785,18.54999936
80.54999773,18.54999936
77.55000135,18.44999937
77.65000122,18.44999937
77.7500011,18.44999937
77.85000098,18.44999937
77.95000086,18.44999937
78.05000074,18.44999937
78.15000062,18.44999937
78.2500005,18.44999937
78.35000038,18.44999937
78.45000026,18.44999937
78.55000014,18.44999937
78.65000002,18.44999937
78.7499999,18.44999937
78.84999978,18.44999937
78.94999966,18.44999937
79.04999954,18.44999937
79.14999942,18.44999937
79.2499993,18.44999937
79.34999918,18.44999937
79.44999906,18.44999937
79.54999894,18.44999937
79.64999882,18.44999937
79.74999869,18.44999937
79.84999857,18.44999937
79.94999845,18.44999937
80.04999833,18.44999937
80.14999821,18.44999937
80.24999809,18.44999937
80.34999797,18.44999937
80.44999785,18.44999937
80.54999773,18.44999937
80.64999761,18.44999937
77.55000135,18.34999938
77.65000122,18.34999938
77.7500011,18.34999938
77.85000098,18.34999938
77.95000086,18.34999938
78.05000074,18.34999938
78.15000062,18.34999938
78.2500005,18.34999938
78.35000038,18.34999938
78.45000026,18.34999938
78.55000014,18.34999938
78.65000002,18.34999938
78.7499999,18.34999938
78.84999978,18.34999938
78.94999966,18.34999938
79.04999954,18.34999938
79.14999942,18.34999938
79.2499993,18.34999938
79.34999918,18.34999938
79.44999906,18.34999938
79.54999894,18.34999938
79.64999882,18.34999938
79.74999869,18.34999938
79.84999857,18.34999938
79.94999845,18.34999938
80.04999833,18.34999938
80.14999821,18.34999938
80.24999809,18.34999938
80.34999797,18.34999938
80.44999785,18.34999938
80.54999773,18.34999938
80.64999761,18.34999938
77.55000135,18.24999939
77.65000122,18.24999939
77.7500011,18.24999939
77.85000098,18.24999939
77.95000086,18.24999939
78.05000074,18.24999939
78.15000062,18.24999939
78.2500005,18.24999939
78.35000038,18.24999939
78.45000026,18.24999939
78.55000014,18.24999939
78.65000002,18.24999939
78.7499999,18.24999939
78.84999978,18.24999939
78.94999966,18.24999939
79.04999954,18.24999939
79.14999942,18.24999939
79.2499993,18.24999939
79.34999918,18.24999939
79.44999906,18.24999939
79.54999894,18.24999939
79.64999882,18.24999939
79.74999869,18.24999939
79.84999857,18.24999939
79.94999845,18.24999939
80.04999833,18.24999939
80.14999821,18.24999939
80.24999809,18.24999939
80.34999797,18.24999939
80.44999785,18.24999939
80.54999773,18.24999939
80.64999761,18.24999939
77.55000135,18.1499994
77.65000122,18.1499994
77.7500011,18.1499994
77.85000098,18.1499994
77.95000086,18.1499994
78.05000074,18.1499994
78.15000062,18.1499994
78.2500005,18.1499994
78.35000038,18.1499994
78.45000026,18.1499994
78.55000014,18.1499994
78.65000002,18.1499994
78.7499999,18.1499994
78.84999978,18.1499994
78.94999966,18.1499994
79.04999954,18.1499994
79.14999942,18.1499994
79.2499993,18.1499994
79.34999918,18.1499994
79.44999906,18.1499994
79.54999894,18.1499994
79.64999882,18.1499994
79.74999869,18.1499994
79.84999857,18.1499994
79.94999845,18.1499994
80.04999833,18.1499994
80.14999821,18.1499994
80.24999809,18.1499994
80.34999797,18.1499994
80.44999785,18.1499994
80.54999773,18.1499994
80.64999761,18.1499994
80.74999749,18.1499994
80.84999737,18.1499994
77.65000122,18.04999941
77.7500011,18.04999941
77.85000098,18.04999941
77.95000086,18.04999941
78.05000074,18.04999941
78.15000062,18.04999941
78.2500005,18.04999941
78.35000038,18.04999941
78.45000026,18.04999941
78.55000014,18.04999941
78.65000002,18.04999941
78.7499999,18.04999941
78.84999978,18.04999941
78.94999966,18.04999941
79.04999954,18.04999941
79.14999942,18.04999941
79.2499993,18.04999941
79.34999918,18.04999941
79.44999906,18.04999941
79.54999894,18.04999941
79.64999882,18.04999941
79.74999869,18.04999941
79.84999857,18.04999941
79.94999845,18.04999941
80.04999833,18.04999941
80.14999821,18.04999941
80.24999809,18.04999941
80.34999797,18.04999941
80.44999785,18.04999941
80.54999773,18.04999941
80.64999761,18.04999941
80.74999749,18.04999941
80.84999737,18.04999941
77.55000135,17.94999942
77.65000122,17.94999942
77.7500011,17.94999942
77.85000098,17.94999942
77.95000086,17.94999942
78.05000074,17.94999942
78.15000062,17.94999942
78.2500005,17.94999942
78.35000038,17.94999942
78.45000026,17.94999942
78.55000014,17.94999942
78.65000002,17.94999942
78.7499999,17.94999942
78.84999978,17.94999942
78.94999966,17.94999942
79.04999954,17.94999942
79.14999942,17.94999942
79.2499993,17.94999942
79.34999918,17.94999942
79.44999906,17.94999942
79.54999894,17.94999942
79.64999882,17.94999942
79.74999869,17.94999942
79.84999857,17.94999942
79.94999845,17.94999942
80.04999833,17.94999942
80.14999821,17.94999942
80.24999809,17.94999942
80.34999797,17.94999942
80.44999785,17.94999942
80.54999773,17.94999942
80.64999761,17.94999942
80.74999749,17.94999942
80.84999737,17.94999942
77.55000135,17.84999943
77.65000122,17.84999943
77.7500011,17.84999943
77.85000098,17.84999943
77.95000086,17.84999943
78.05000074,17.84999943
78.15000062,17.84999943
78.2500005,17.84999943
78.35000038,17.84999943
78.45000026,17.84999943
78.55000014,17.84999943
78.65000002,17.84999943
78.7499999,17.84999943
78.84999978,17.84999943
78.94999966,17.84999943
79.04999954,17.84999943
79.14999942,17.84999943
79.2499993,17.84999943
79.34999918,17.84999943
79.44999906,17.84999943
79.54999894,17.84999943
79.64999882,17.84999943
79.74999869,17.84999943
79.84999857,17.84999943
79.94999845,17.84999943
80.04999833,17.84999943
80.14999821,17.84999943
80.24999809,17.84999943
80.34999797,17.84999943
80.44999785,17.84999943
80.54999773,17.84999943
80.64999761,17.84999943
80.74999749,17.84999943
80.84999737,17.84999943
80.94999725,17.84999943
77.45000147,17.74999944
77.55000135,17.74999944
77.65000122,17.74999944
77.7500011,17.74999944
77.85000098,17.74999944
77.95000086,17.74999944
78.05000074,17.74999944
78.15000062,17.74999944
78.2500005,17.74999944
78.35000038,17.74999944
78.45000026,17.74999944
78.55000014,17.74999944
78.65000002,17.74999944
78.7499999,17.74999944
78.84999978,17.74999944
78.94999966,17.74999944
79.04999954,17.74999944
79.14999942,17.74999944
79.2499993,17.74999944
79.34999918,17.74999944
79.44999906,17.74999944
79.54999894,17.74999944
79.64999882,17.74999944
79.74999869,17.74999944
79.84999857,17.74999944
79.94999845,17.74999944
80.04999833,17.74999944
80.14999821,17.74999944
80.24999809,17.74999944
80.34999797,17.74999944
80.44999785,17.74999944
80.54999773,17.74999944
80.64999761,17.74999944
80.74999749,17.74999944
77.45000147,17.64999945
77.55000135,17.64999945
77.65000122,17.64999945
77.7500011,17.64999945
77.85000098,17.64999945
77.95000086,17.64999945
78.05000074,17.64999945
78.15000062,17.64999945
78.2500005,17.64999945
78.35000038,17.64999945
78.45000026,17.64999945
78.55000014,17.64999945
78.65000002,17.64999945
78.7499999,17.64999945
78.84999978,17.64999945
78.94999966,17.64999945
79.04999954,17.64999945
79.14999942,17.64999945
79.2499993,17.64999945
79.34999918,17.64999945
79.44999906,17.64999945
79.54999894,17.64999945
79.64999882,17.64999945
79.74999869,17.64999945
79.84999857,17.64999945
79.94999845,17.64999945
80.04999833,17.64999945
80.14999821,17.64999945
80.24999809,17.64999945
80.34999797,17.64999945
80.44999785,17.64999945
80.54999773,17.64999945
80.64999761,17.64999945
80.74999749,17.64999945
77.65000122,17.54999946
77.7500011,17.54999946
77.85000098,17.54999946
77.95000086,17.54999946
78.05000074,17.54999946
78.15000062,17.54999946
78.2500005,17.54999946
78.35000038,17.54999946
78.45000026,17.54999946
78.55000014,17.54999946
78.65000002,17.54999946
78.7499999,17.54999946
78.84999978,17.54999946
78.94999966,17.54999946
79.04999954,17.54999946
79.14999942,17.54999946
79.2499993,17.54999946
79.34999918,17.54999946
79.44999906,17.54999946
79.54999894,17.54999946
79.64999882,17.54999946
79.74999869,17.54999946
79.84999857,17.54999946
79.94999845,17.54999946
80.04999833,17.54999946
80.14999821,17.54999946
80.24999809,17.54999946
80.34999797,17.54999946
80.44999785,17.54999946
80.54999773,17.54999946
80.64999761,17.54999946
80.74999749,17.54999946
80.84999737,17.54999946
80.94999725,17.54999946
77.55000135,17.44999947
77.65000122,17.44999947
77.7500011,17.44999947
77.85000098,17.44999947
77.95000086,17.44999947
78.05000074,17.44999947
78.15000062,17.44999947
78.2500005,17.44999947
78.35000038,17.44999947
78.45000026,17.44999947
78.55000014,17.44999947
78.65000002,17.44999947
78.7499999,17.44999947
78.84999978,17.44999947
78.94999966,17.44999947
79.04999954,17.44999947
79.14999942,17.44999947
79.2499993,17.44999947
79.34999918,17.44999947
79.44999906,17.44999947
79.54999894,17.44999947
79.64999882,17.44999947
79.74999869,17.44999947
79.84999857,17.44999947
79.94999845,17.44999947
80.04999833,17.44999947
80.14999821,17.44999947
80.24999809,17.44999947
80.34999797,17.44999947
80.44999785,17.44999947
80.54999773,17.44999947
80.64999761,17.44999947
80.74999749,17.44999947
80.84999737,17.44999947
80.94999725,17.44999947
81.04999713,17.44999947
81.14999701,17.44999947
77.45000147,17.34999948
77.55000135,17.34999948
77.65000122,17.34999948
77.7500011,17.34999948
77.85000098,17.34999948
77.95000086,17.34999948
78.05000074,17.34999948
78.15000062,17.34999948
78.2500005,17.34999948
78.35000038,17.34999948
78.45000026,17.34999948
78.55000014,17.34999948
78.65000002,17.34999948
78.7499999,17.34999948
78.84999978,17.34999948
78.94999966,17.34999948
79.04999954,17.34999948
79.14999942,17.34999948
79.2499993,17.34999948
79.34999918,17.34999948
79.44999906,17.34999948
79.54999894,17.34999948
79.64999882,17.34999948
79.74999869,17.34999948
79.84999857,17.34999948
79.94999845,17.34999948
80.04999833,17.34999948
80.14999821,17.34999948
80.24999809,17.34999948
80.34999797,17.34999948
80.44999785,17.34999948
80.54999773,17.34999948
80.64999761,17.34999948
80.74999749,17.34999948
80.84999737,17.34999948
80.94999725,17.34999948
81.04999713,17.34999948
77.35000159,17.24999949
77.45000147,17.24999949
77.55000135,17.24999949
77.65000122,17.24999949
77.7500011,17.24999949
77.85000098,17.24999949
77.95000086,17.24999949
78.05000074,17.24999949
78.15000062,17.24999949
78.2500005,17.24999949
78.35000038,17.24999949
78.45000026,17.24999949
78.55000014,17.24999949
78.65000002,17.24999949
78.7499999,17.24999949
78.84999978,17.24999949
78.94999966,17.24999949
79.04999954,17.24999949
79.14999942,17.24999949
79.2499993,17.24999949
79.34999918,17.24999949
79.44999906,17.24999949
79.54999894,17.24999949
79.64999882,17.24999949
79.74999869,17.24999949
79.84999857,17.24999949
79.94999845,17.24999949
80.04999833,17.24999949
80.14999821,17.24999949
80.24999809,17.24999949
80.34999797,17.24999949
80.44999785,17.24999949
80.54999773,17.24999949
80.64999761,17.24999949
80.74999749,17.24999949
80.84999737,17.24999949
80.94999725,17.24999949
77.45000147,17.1499995
77.55000135,17.1499995
77.65000122,17.1499995
77.7500011,17.1499995
77.85000098,17.1499995
77.95000086,17.1499995
78.05000074,17.1499995
78.15000062,17.1499995
78.2500005,17.1499995
78.35000038,17.1499995
78.45000026,17.1499995
78.55000014,17.1499995
78.65000002,17.1499995
78.7499999,17.1499995
78.84999978,17.1499995
78.94999966,17.1499995
79.04999954,17.1499995
79.14999942,17.1499995
79.2499993,17.1499995
79.34999918,17.1499995
79.44999906,17.1499995
79.54999894,17.1499995
79.64999882,17.1499995
79.74999869,17.1499995
79.84999857,17.1499995
79.94999845,17.1499995
80.04999833,17.1499995
80.14999821,17.1499995
80.24999809,17.1499995
80.34999797,17.1499995
80.44999785,17.1499995
80.64999761,17.1499995
80.74999749,17.1499995
77.45000147,17.04999951
77.55000135,17.04999951
77.65000122,17.04999951
77.7500011,17.04999951
77.85000098,17.04999951
77.95000086,17.04999951
78.05000074,17.04999951
78.15000062,17.04999951
78.2500005,17.04999951
78.35000038,17.04999951
78.45000026,17.04999951
78.55000014,17.04999951
78.65000002,17.04999951
78.7499999,17.04999951
78.84999978,17.04999951
78.94999966,17.04999951
79.04999954,17.04999951
79.14999942,17.04999951
79.2499993,17.04999951
79.34999918,17.04999951
79.44999906,17.04999951
79.54999894,17.04999951
79.64999882,17.04999951
79.74999869,17.04999951
79.84999857,17.04999951
79.94999845,17.04999951
80.04999833,17.04999951
80.24999809,17.04999951
77.45000147,16.94999952
77.55000135,16.94999952
77.65000122,16.94999952
77.7500011,16.94999952
77.85000098,16.94999952
77.95000086,16.94999952
78.05000074,16.94999952
78.15000062,16.94999952
78.2500005,16.94999952
78.35000038,16.94999952
78.45000026,16.94999952
78.55000014,16.94999952
78.65000002,16.94999952
78.7499999,16.94999952
78.84999978,16.94999952
78.94999966,16.94999952
79.04999954,16.94999952
79.14999942,16.94999952
79.2499993,16.94999952
79.34999918,16.94999952
79.44999906,16.94999952
79.54999894,16.94999952
79.64999882,16.94999952
79.74999869,16.94999952
79.84999857,16.94999952
79.94999845,16.94999952
80.34999797,16.94999952
80.44999785,16.94999952
77.45000147,16.84999953
77.55000135,16.84999953
77.65000122,16.84999953
77.7500011,16.84999953
77.85000098,16.84999953
77.95000086,16.84999953
78.05000074,16.84999953
78.15000062,16.84999953
78.2500005,16.84999953
78.35000038,16.84999953
78.45000026,16.84999953
78.55000014,16.84999953
78.65000002,16.84999953
78.7499999,16.84999953
78.84999978,16.84999953
78.94999966,16.84999953
79.04999954,16.84999953
79.14999942,16.84999953
79.2499993,16.84999953
79.34999918,16.84999953
79.44999906,16.84999953
79.54999894,16.84999953
79.64999882,16.84999953
79.74999869,16.84999953
79.84999857,16.84999953
79.94999845,16.84999953
80.44999785,16.84999953
77.45000147,16.74999954
77.55000135,16.74999954
77.65000122,16.74999954
77.7500011,16.74999954
77.85000098,16.74999954
77.95000086,16.74999954
78.05000074,16.74999954
78.15000062,16.74999954
78.2500005,16.74999954
78.35000038,16.74999954
78.45000026,16.74999954
78.55000014,16.74999954
78.65000002,16.74999954
78.7499999,16.74999954
78.84999978,16.74999954
78.94999966,16.74999954
79.04999954,16.74999954
79.14999942,16.74999954
79.2499993,16.74999954
79.34999918,16.74999954
79.44999906,16.74999954
79.54999894,16.74999954
79.64999882,16.74999954
79.84999857,16.74999954
77.45000147,16.64999955
77.55000135,16.64999955
77.65000122,16.64999955
77.7500011,16.64999955
77.85000098,16.64999955
77.95000086,16.64999955
78.05000074,16.64999955
78.15000062,16.64999955
78.2500005,16.64999955
78.35000038,16.64999955
78.45000026,16.64999955
78.55000014,16.64999955
78.65000002,16.64999955
78.7499999,16.64999955
78.84999978,16.64999955
78.94999966,16.64999955
79.04999954,16.64999955
79.14999942,16.64999955
79.2499993,16.64999955
79.34999918,16.64999955
77.35000159,16.54999955
77.45000147,16.54999955
77.55000135,16.54999955
77.65000122,16.54999955
77.7500011,16.54999955
77.85000098,16.54999955
77.95000086,16.54999955
78.05000074,16.54999955
78.15000062,16.54999955
78.2500005,16.54999955
78.35000038,16.54999955
78.45000026,16.54999955
78.55000014,16.54999955
78.65000002,16.54999955
78.7499999,16.54999955
78.84999978,16.54999955
78.94999966,16.54999955
79.04999954,16.54999955
79.14999942,16.54999955
77.35000159,16.44999956
77.45000147,16.44999956
77.55000135,16.44999956
77.65000122,16.44999956
77.7500011,16.44999956
77.85000098,16.44999956
77.95000086,16.44999956
78.05000074,16.44999956
78.15000062,16.44999956
78.2500005,16.44999956
78.35000038,16.44999956
78.45000026,16.44999956
78.55000014,16.44999956
78.65000002,16.44999956
78.7499999,16.44999956
78.84999978,16.44999956
78.94999966,16.44999956
79.04999954,16.44999956
79.14999942,16.44999956
77.55000135,16.34999957
77.65000122,16.34999957
77.7500011,16.34999957
77.85000098,16.34999957
77.95000086,16.34999957
78.05000074,16.34999957
78.15000062,16.34999957
78.2500005,16.34999957
78.35000038,16.34999957
78.45000026,16.34999957
78.55000014,16.34999957
78.65000002,16.34999957
78.7499999,16.34999957
78.84999978,16.34999957
78.94999966,16.34999957
79.04999954,16.34999957
79.14999942,16.34999957
77.45000147,16.24999958
77.55000135,16.24999958
77.65000122,16.24999958
77.7500011,16.24999958
77.85000098,16.24999958
77.95000086,16.24999958
78.05000074,16.24999958
78.15000062,16.24999958
78.2500005,16.24999958
78.35000038,16.24999958
78.45000026,16.24999958
78.55000014,16.24999958
78.65000002,16.24999958
78.7499999,16.24999958
78.84999978,16.24999958
77.45000147,16.14999959
77.55000135,16.14999959
77.65000122,16.14999959
77.7500011,16.14999959
77.85000098,16.14999959
77.95000086,16.14999959
78.05000074,16.14999959
78.15000062,16.14999959
78.2500005,16.14999959
78.35000038,16.14999959
78.45000026,16.14999959
78.55000014,16.14999959
78.65000002,16.14999959
78.7499999,16.14999959
78.84999978,16.14999959
77.55000135,16.0499996
77.65000122,16.0499996
77.7500011,16.0499996
77.85000098,16.0499996
77.95000086,16.0499996
78.05000074,16.0499996
78.15000062,16.0499996
77.65000122,15.94999961
77.7500011,15.94999961
77.95000086,15.94999961
78.05000074,15.94999961
