,index,0,3,5,9,10,12,14,18,24,26,27,32,39,40,42,46,50,59,62,67,73,76,81,84,100,107,112,113,114,121,124,127,132,134,135,137,141,142,143,146,150,152,154,157,161,162,165,166,175,178,184,190,191,198,201,203,204,210,215,217,222,223,228,233,237,240,241,242,245,246,257,272,279,281,284,291,293,304,307,311,322,325,336,337,338,339,343,347,349,352,353,357,359,361,365,369,385,387,394,396,409,411,413,416,418,429,431,432,435,444,450,451,453,455,462,469,473,477,486,487,488,490,491,495,498,501,507,510,513,515,523,524,526,527,538,539,546,547,552,553,555,559,563,570,583,585,ModifiedDateTime
0,2015-01-01,94.0,95.0,97.0,95.0,94.0,96.0,94.0,94.0,97.0,95.0,95.0,95.0,96.0,94.0,95.0,95.0,96.0,97.0,94.0,96.0,96.0,96.0,95.0,95.0,96.0,95.0,95.0,94.0,95.0,95.0,94.0,95.0,96.0,96.0,96.0,97.0,94.0,95.0,94.0,96.0,96.0,95.0,95.0,94.0,95.0,96.0,95.0,96.0,96.0,94.0,95.0,97.0,96.0,95.0,97.0,96.0,95.0,95.0,95.0,96.0,96.0,96.0,95.0,95.0,95.0,95.0,96.0,96.0,94.0,95.0,95.0,96.0,94.0,95.0,96.0,94.0,95.0,96.0,96.0,95.0,96.0,95.0,95.0,95.0,95.0,96.0,95.0,97.0,95.0,95.0,95.0,94.0,96.0,95.0,95.0,96.0,95.0,96.0,95.0,95.0,95.0,94.0,96.0,95.0,96.0,96.0,95.0,95.0,94.0,95.0,96.0,96.0,94.0,94.0,94.0,94.0,95.0,97.0,95.0,94.0,96.0,94.0,96.0,96.0,96.0,96.0,95.0,95.0,96.0,95.0,95.0,94.0,95.0,96.0,95.0,94.0,94.0,96.0,95.0,96.0,96.0,95.0,95.0,95.0,96.0,95.0,2015-01-01
1,2015-02-01,97.0,98.0,98.0,97.0,97.0,98.0,97.0,97.0,99.0,98.0,98.0,97.0,98.0,97.0,97.0,98.0,99.0,98.0,97.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,97.0,97.0,98.0,97.0,96.0,97.0,98.0,98.0,99.0,98.0,96.0,97.0,97.0,98.0,99.0,98.0,97.0,97.0,97.0,98.0,97.0,99.0,98.0,97.0,97.0,98.0,99.0,97.0,98.0,99.0,97.0,97.0,97.0,99.0,99.0,99.0,98.0,98.0,98.0,96.0,98.0,98.0,97.0,97.0,98.0,98.0,97.0,97.0,98.0,97.0,97.0,98.0,99.0,98.0,98.0,98.0,98.0,97.0,98.0,98.5,97.0,99.0,98.0,97.0,98.0,97.0,98.0,97.0,98.0,98.0,97.0,98.0,97.0,97.0,97.0,97.0,99.0,96.0,98.0,98.0,98.0,97.0,97.0,97.0,98.0,97.0,97.0,97.0,97.0,96.0,97.0,98.0,98.0,97.0,98.5,97.0,98.0,98.0,99.0,97.0,98.0,97.0,99.0,97.0,97.0,97.0,96.0,98.0,98.0,96.0,97.0,98.0,97.0,98.0,97.0,97.0,97.0,97.0,99.0,97.0,2015-02-01
2,2015-03-01,105.0,105.0,107.0,105.0,104.0,106.0,104.0,104.0,106.5,106.0,105.0,105.0,106.0,104.0,105.0,106.0,106.0,108.0,104.0,106.0,106.0,105.0,106.0,106.0,106.0,106.0,105.0,105.0,106.0,105.0,105.0,105.0,105.0,105.0,106.0,106.0,104.0,104.0,104.0,106.0,106.0,106.0,104.0,104.0,104.0,106.0,105.0,106.0,105.0,104.0,104.0,106.0,106.0,105.0,106.0,107.0,104.0,104.0,104.0,107.0,107.0,106.0,106.0,105.0,106.0,105.0,106.0,105.0,103.5,105.0,105.0,105.0,105.0,105.0,105.0,104.0,105.0,106.0,107.0,105.0,106.0,105.0,105.0,105.0,105.0,106.0,105.0,107.0,105.0,104.0,105.0,105.0,106.0,105.0,105.0,106.0,105.0,107.0,105.0,105.0,105.0,103.0,106.0,105.0,106.0,106.0,106.0,105.0,103.0,105.0,106.0,105.0,104.0,104.0,104.0,104.0,105.0,106.0,105.0,104.0,106.5,104.0,107.0,106.0,106.0,106.0,105.0,105.0,106.0,105.0,105.0,104.0,104.0,106.0,106.0,105.0,104.0,105.0,105.0,105.0,106.0,105.0,105.0,105.0,107.0,105.0,2015-03-01
3,2015-04-01,114.0,114.0,115.0,114.0,113.0,115.0,114.0,113.0,115.5,115.0,114.0,114.0,115.0,112.0,115.0,114.0,116.0,116.0,113.0,116.0,116.0,114.0,114.0,114.0,115.0,115.0,113.0,114.0,114.0,115.0,114.0,114.0,115.0,114.0,115.0,116.0,114.0,114.0,114.0,115.0,115.0,115.0,113.0,113.0,114.0,115.0,114.0,116.0,114.0,114.0,113.0,115.0,116.0,115.0,115.0,116.0,114.0,114.0,114.0,116.0,116.0,116.0,114.0,114.0,115.0,113.0,115.0,115.0,112.0,114.0,114.0,114.0,113.0,114.0,113.0,113.0,114.0,115.0,116.0,114.0,115.0,114.0,114.0,115.0,114.0,115.0,114.0,116.0,114.0,114.0,114.0,113.0,115.0,114.0,114.0,115.0,114.0,115.0,114.0,113.0,113.0,113.0,115.0,114.0,115.0,115.0,114.0,114.0,113.0,114.0,115.0,115.0,114.0,114.0,113.0,114.0,114.0,116.0,114.0,113.0,115.0,114.0,116.0,115.0,115.0,115.0,114.0,113.0,115.0,114.0,114.0,113.0,114.0,115.0,115.0,114.0,113.0,114.0,114.0,115.0,115.0,114.0,114.0,114.0,116.0,114.0,2015-04-01
4,2015-05-01,117.0,117.0,120.0,117.0,115.0,118.0,116.0,116.0,120.0,118.0,117.0,117.0,119.0,116.0,118.0,118.0,121.0,120.0,116.0,120.0,119.0,117.0,117.0,118.0,119.0,118.0,116.0,116.0,117.0,119.0,116.0,118.0,118.0,117.0,118.0,120.0,116.0,118.0,117.0,119.0,119.0,117.0,115.0,115.0,117.0,118.0,117.0,119.0,116.0,117.0,115.0,120.0,119.0,118.0,119.0,120.0,118.0,118.0,118.0,120.0,120.0,119.0,117.0,117.0,117.0,117.0,119.0,118.0,115.0,117.0,118.0,118.0,116.0,116.0,117.0,116.0,116.0,119.0,119.0,117.0,119.0,117.0,117.0,119.0,117.0,118.5,117.0,119.0,117.0,118.0,117.0,117.0,119.0,117.0,117.0,120.0,117.0,120.0,118.0,116.0,117.0,116.0,119.0,117.0,119.0,119.0,117.0,118.0,116.0,118.0,119.0,119.0,117.0,117.0,116.0,117.0,118.0,120.0,117.0,116.0,118.5,116.0,120.0,119.0,119.0,118.0,117.0,116.0,119.0,117.0,117.0,116.0,118.0,119.0,118.0,117.0,115.0,117.0,118.0,118.0,118.0,117.0,116.0,118.0,120.0,117.0,2015-05-01
5,2015-06-01,115.0,115.0,117.0,115.0,115.0,115.0,114.0,114.0,117.0,115.0,114.0,115.0,116.0,114.0,117.0,116.0,117.0,117.0,114.0,117.0,116.0,114.0,116.0,115.0,117.0,116.0,115.0,114.0,115.0,116.0,115.0,116.0,115.0,115.0,116.0,117.0,114.0,117.0,115.0,116.0,116.0,115.0,115.0,115.0,116.0,116.0,115.0,117.0,116.0,115.0,115.0,117.0,118.0,117.0,117.0,117.0,117.0,116.0,117.0,117.0,117.0,116.0,116.0,115.0,115.0,115.0,117.0,116.0,114.0,115.0,116.0,115.0,114.0,115.0,114.0,115.0,114.0,116.0,117.0,116.0,117.0,115.0,116.0,116.0,114.0,116.0,115.0,117.0,116.0,116.0,115.0,115.0,117.0,115.0,116.0,117.0,115.0,117.0,116.0,114.0,115.0,114.0,117.0,115.0,117.0,117.0,115.0,116.0,115.0,117.0,116.0,116.0,116.0,115.0,115.0,115.0,116.0,117.0,115.0,114.0,116.0,114.0,117.0,116.0,117.0,116.0,115.0,115.0,117.0,115.0,115.0,115.0,116.0,116.0,116.0,116.0,115.0,114.0,116.0,115.0,116.0,115.0,114.0,116.0,117.0,116.0,2015-06-01
6,2015-07-01,113.0,113.0,113.0,112.0,114.0,113.0,113.0,112.0,113.0,113.0,113.0,112.0,113.0,112.0,114.0,113.0,114.0,114.0,113.0,114.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,112.0,113.0,113.0,113.0,113.0,113.0,113.0,114.0,113.0,113.0,113.0,113.0,114.0,113.0,113.0,113.0,113.0,112.0,113.0,113.0,113.0,113.0,113.0,113.0,114.0,114.0,113.0,114.0,113.0,113.0,114.0,114.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,112.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,114.0,113.0,113.0,113.0,114.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,112.0,113.0,114.0,113.0,113.0,113.0,112.0,113.0,112.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,114.0,113.0,113.0,113.0,113.0,112.0,113.0,113.0,112.0,113.5,113.0,114.0,113.0,114.0,113.0,113.0,113.0,113.0,113.0,112.0,112.0,114.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,114.0,112.0,2015-07-01
7,2015-08-01,112.0,113.0,113.0,113.0,113.0,111.0,112.0,112.0,112.0,112.0,113.0,112.0,111.0,113.0,112.0,112.0,112.0,112.0,112.0,111.0,112.0,113.0,112.0,112.0,112.0,112.0,112.0,112.0,113.0,113.0,112.0,112.0,113.0,113.0,112.0,111.0,112.0,113.0,113.0,112.0,112.0,112.0,112.0,112.0,113.0,112.0,113.0,112.0,113.0,112.0,113.0,112.0,112.0,112.0,112.0,112.0,112.0,113.0,112.0,112.0,112.0,112.0,112.0,113.0,112.0,112.0,112.0,113.0,112.5,112.0,111.0,113.0,112.0,112.0,113.0,112.0,112.0,112.0,112.0,112.0,112.0,113.0,113.0,113.0,112.0,111.5,113.0,111.0,113.0,112.0,114.0,112.0,112.0,112.0,113.0,112.0,113.0,111.0,112.0,113.0,113.0,112.0,112.0,112.0,112.0,112.0,113.0,112.0,111.0,112.0,112.0,112.0,112.0,113.0,112.0,112.0,112.0,112.0,113.0,112.0,111.5,112.0,112.0,112.0,112.0,112.0,113.0,113.0,112.0,113.0,113.0,112.0,112.0,112.0,111.0,111.0,113.0,113.0,113.0,113.0,112.0,112.0,112.0,113.0,112.0,112.0,2015-08-01
8,2015-09-01,111.0,111.0,110.0,111.0,111.0,110.0,110.0,110.0,110.5,110.0,109.0,111.0,110.0,110.0,110.0,111.0,111.0,111.0,110.0,110.0,111.0,110.0,111.0,110.0,111.0,111.0,110.0,110.0,111.0,111.0,110.0,111.0,111.0,110.0,110.0,110.0,110.0,110.0,110.0,111.0,111.0,111.0,111.0,110.0,111.0,110.0,111.0,111.0,111.0,110.0,111.0,110.0,111.0,110.0,110.0,111.0,110.0,110.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,110.0,111.0,111.0,111.0,111.0,110.0,110.0,111.0,110.0,110.0,110.0,111.0,110.0,111.0,111.0,111.0,110.0,111.0,110.0,110.0,110.5,111.0,111.0,111.0,110.0,111.0,111.0,110.0,111.0,111.0,110.0,111.0,110.0,110.0,110.0,110.0,110.0,111.0,111.0,110.0,111.0,111.0,111.0,110.0,110.0,111.0,110.0,111.0,111.0,110.0,110.0,111.0,110.0,111.0,110.0,110.0,110.0,110.0,110.0,111.0,111.0,111.0,110.0,110.0,111.0,111.0,110.0,111.0,111.0,110.0,111.0,111.0,110.0,111.0,110.0,111.0,110.0,110.0,111.0,111.0,111.0,2015-09-01
9,2015-10-01,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,109.0,111.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,111.0,110.0,111.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,111.0,110.0,110.0,110.0,110.0,111.0,110.0,110.0,110.0,110.0,110.0,110.0,111.0,111.0,110.0,110.0,110.0,111.0,110.0,111.0,110.0,111.0,110.0,110.0,111.0,110.0,110.0,111.0,110.0,110.0,111.0,111.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,111.0,110.0,111.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,111.0,110.0,110.0,111.0,110.0,110.0,110.0,110.0,110.0,110.0,111.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,2015-10-01
10,2015-11-01,97.0,97.0,98.0,98.0,96.0,98.0,97.0,96.0,98.0,97.0,97.0,97.0,98.0,96.0,98.0,98.0,98.0,98.0,96.0,98.0,98.0,97.0,98.0,97.0,98.0,98.0,97.0,96.0,97.0,98.0,96.0,98.0,98.0,97.0,98.0,98.0,96.0,98.0,97.0,98.0,98.0,98.0,96.0,96.0,97.0,98.0,97.0,98.0,97.0,97.0,96.0,98.0,98.0,97.0,98.0,98.0,98.0,98.0,97.0,98.0,98.0,98.0,97.0,97.0,98.0,96.0,98.0,98.0,96.0,98.0,98.0,97.0,96.0,96.0,97.0,97.0,96.0,98.0,98.0,97.0,98.0,97.0,97.0,98.0,97.0,98.0,97.0,98.0,97.0,98.0,97.0,97.0,98.0,97.0,98.0,98.0,97.0,98.0,97.0,96.0,97.0,96.0,98.0,96.0,98.0,98.0,98.0,98.0,97.0,98.0,98.0,98.0,97.0,97.0,97.0,97.0,98.0,98.0,97.0,96.0,98.0,97.0,98.0,98.0,98.0,98.0,97.0,97.0,98.0,97.0,97.0,96.0,97.0,98.0,98.0,97.0,96.0,97.0,98.0,97.0,98.0,97.0,96.0,98.0,98.0,97.0,2015-11-01
11,2015-12-01,94.0,95.0,96.0,95.0,94.0,96.0,94.0,95.0,96.0,95.0,96.0,95.0,95.0,94.0,95.0,95.0,96.0,96.0,94.0,95.0,96.0,96.0,95.0,96.0,96.0,95.0,95.0,94.0,95.0,95.0,93.0,95.0,95.0,96.0,96.0,95.0,93.0,95.0,94.0,96.0,96.0,95.0,94.0,94.0,94.0,96.0,95.0,96.0,96.0,94.0,95.0,96.0,96.0,94.0,96.0,96.0,95.0,95.0,94.0,96.0,96.0,96.0,95.0,95.0,95.0,93.0,96.0,96.0,94.0,95.0,95.0,96.0,94.0,93.0,96.0,94.0,94.0,97.0,96.0,95.0,96.0,95.0,96.0,95.0,96.0,95.5,95.0,96.0,95.0,95.0,96.0,95.0,95.0,95.0,95.0,95.0,96.0,96.0,94.0,95.0,95.0,94.0,96.0,94.0,96.0,96.0,95.0,95.0,93.0,95.0,96.0,95.0,94.0,94.0,94.0,94.0,95.0,96.0,96.0,94.0,96.0,94.0,96.0,95.0,95.0,95.0,95.0,95.0,96.0,95.0,95.0,94.0,94.0,96.0,96.0,94.0,94.0,96.0,95.0,96.0,95.0,94.0,94.0,94.0,96.0,95.0,2015-12-01
12,2016-01-01,93.0,94.0,96.0,94.0,92.0,94.0,92.0,92.0,95.0,95.0,94.0,93.0,95.0,92.0,94.0,94.0,95.0,96.0,92.0,96.0,95.0,94.0,94.0,95.0,95.0,94.0,92.0,92.0,94.0,95.0,92.0,94.0,94.0,94.0,94.0,95.0,92.0,94.0,93.0,95.0,94.0,94.0,92.0,92.0,93.0,94.0,93.0,95.0,93.0,93.0,92.0,95.0,95.0,94.0,95.0,95.0,94.0,94.0,94.0,95.0,95.0,95.0,94.0,94.0,94.0,93.0,95.0,94.0,92.0,94.0,94.0,94.0,92.0,92.0,93.0,93.0,92.0,94.0,95.0,94.0,95.0,93.0,94.0,94.0,94.0,94.0,93.0,94.0,94.0,94.0,93.0,93.0,95.0,93.0,94.0,95.0,93.0,96.0,94.0,93.0,93.0,92.0,95.0,93.0,96.0,95.0,94.0,94.0,92.0,94.0,95.0,94.0,93.0,93.0,93.0,93.0,94.0,96.0,93.0,92.0,94.0,92.0,96.0,95.0,94.0,95.0,93.0,93.0,95.0,94.0,94.0,92.0,94.0,94.0,94.0,93.0,92.0,94.0,93.0,94.0,95.0,94.0,92.0,93.0,95.0,93.0,2016-01-01
13,2016-02-01,91.0,92.0,96.0,92.0,90.0,93.0,90.0,90.0,95.0,93.0,92.0,91.0,94.0,90.0,92.0,92.0,95.0,97.0,89.0,95.0,94.0,92.0,92.0,93.0,94.0,93.0,90.0,90.0,92.0,93.0,90.0,92.0,93.0,92.0,93.0,96.0,90.0,92.0,90.0,94.0,94.0,92.0,90.0,90.0,91.0,93.0,91.0,95.0,91.0,90.0,90.0,95.0,95.0,93.0,94.0,95.0,92.0,92.0,92.0,95.0,95.0,94.0,92.0,92.0,92.0,90.0,94.0,93.0,90.0,92.0,92.0,92.0,90.0,90.0,92.0,90.0,90.0,93.0,94.0,92.0,94.0,91.0,92.0,93.0,92.0,93.0,92.0,94.0,92.0,92.0,92.0,91.0,94.0,91.0,92.0,94.0,91.0,94.0,92.0,90.0,91.0,90.0,94.0,91.0,94.0,94.0,92.0,92.0,90.0,92.0,94.0,93.0,91.0,91.0,90.0,90.0,93.0,95.0,92.0,90.0,93.0,90.0,96.0,94.0,94.0,93.0,92.0,91.0,95.0,92.0,92.0,90.0,91.0,94.0,93.0,90.0,90.0,92.0,91.0,92.0,93.0,91.0,90.0,91.0,95.0,91.0,2016-02-01
14,2016-03-01,97.0,98.0,99.0,98.0,96.0,99.0,97.0,96.0,100.5,99.0,98.0,97.0,98.0,96.0,98.0,99.0,100.0,100.0,96.0,99.0,101.0,98.0,99.0,99.0,100.0,99.0,96.0,97.0,98.0,98.0,97.0,98.0,99.0,99.0,100.0,100.0,97.0,98.0,97.0,100.0,100.0,99.0,96.0,96.0,97.0,99.0,97.0,101.0,98.0,97.0,96.0,99.0,101.0,98.0,99.0,101.0,98.0,98.0,98.0,102.0,100.0,101.0,99.0,99.0,98.0,97.0,99.0,98.0,96.0,98.0,99.0,99.0,96.0,97.0,98.0,97.0,96.0,99.0,101.0,99.0,99.0,98.0,99.0,98.0,98.0,99.0,97.0,100.0,99.0,97.0,98.0,97.0,98.0,97.0,98.0,98.0,98.0,99.0,98.0,96.0,97.0,96.0,100.0,97.0,99.0,99.0,98.0,97.0,97.0,97.0,98.0,98.0,97.0,97.0,97.0,97.0,98.0,99.0,98.0,96.0,99.5,96.0,99.0,98.0,100.0,98.0,99.0,97.0,100.0,98.0,98.0,96.0,98.0,100.0,100.0,97.0,96.0,99.0,97.0,98.0,98.0,97.0,96.0,97.0,101.0,97.0,2016-03-01
15,2016-04-01,104.0,105.0,107.0,105.0,104.0,106.0,104.0,104.0,107.5,106.0,105.0,105.0,107.0,103.0,105.0,106.0,108.0,107.0,104.0,106.0,107.0,106.0,106.0,106.0,106.0,106.0,104.0,104.0,105.0,106.0,103.0,105.0,106.0,106.0,106.0,106.0,104.0,105.0,104.0,106.0,106.0,105.0,104.0,104.0,104.0,106.0,105.0,107.0,105.0,104.0,104.0,106.0,107.0,105.0,107.0,108.0,105.0,105.0,105.0,108.0,108.0,107.0,105.0,106.0,105.0,104.0,106.0,105.0,103.5,105.0,106.0,106.0,104.0,104.0,105.0,104.0,104.0,106.0,107.0,105.0,107.0,105.0,105.0,105.0,106.0,106.0,105.0,107.0,105.0,105.0,105.0,105.0,106.0,105.0,105.0,106.0,105.0,106.0,104.0,104.0,104.0,103.0,107.0,104.0,107.0,107.0,106.0,104.0,104.0,105.0,106.0,105.0,104.0,104.0,103.0,104.0,105.0,107.0,105.0,103.0,106.5,104.0,107.0,106.0,106.0,106.0,105.0,104.0,107.0,105.0,105.0,104.0,105.0,106.0,106.0,104.0,104.0,106.0,105.0,106.0,105.0,104.0,104.0,104.0,107.0,104.0,2016-04-01
16,2016-05-01,107.0,108.0,110.0,108.0,106.0,108.0,107.0,106.0,110.0,108.0,107.0,108.0,109.0,106.0,108.0,108.0,110.0,111.0,107.0,109.0,110.0,107.0,108.0,108.0,109.0,109.0,107.0,107.0,108.0,109.0,107.0,108.0,109.0,107.0,109.0,111.0,107.0,108.0,107.0,109.0,108.0,108.0,107.0,106.0,108.0,108.0,107.0,110.0,108.0,107.0,106.0,110.0,110.0,108.0,110.0,110.0,108.0,108.0,108.0,110.0,110.0,110.0,108.0,107.0,108.0,107.0,109.0,108.0,106.0,108.0,108.0,107.0,107.0,107.0,107.0,107.0,107.0,108.0,110.0,108.0,109.0,108.0,107.0,109.0,107.0,108.0,108.0,109.0,107.0,108.0,108.0,107.0,109.0,108.0,108.0,109.0,108.0,110.0,107.0,107.0,107.0,106.0,110.0,107.0,110.0,109.0,108.0,107.0,107.0,108.0,109.0,109.0,107.0,107.0,107.0,107.0,108.0,110.0,108.0,106.0,108.5,106.0,110.0,109.0,109.0,109.0,108.0,107.0,110.0,108.0,108.0,107.0,107.0,109.0,108.0,107.0,106.0,107.0,108.0,108.0,109.0,107.0,107.0,107.0,110.0,107.0,2016-05-01
17,2016-06-01,107.0,106.0,109.0,106.0,105.0,107.0,106.0,105.0,108.5,106.0,107.0,107.0,108.0,105.0,107.0,107.0,109.0,110.0,105.0,109.0,108.0,106.0,108.0,107.0,108.0,107.0,105.0,106.0,106.0,108.0,106.0,108.0,107.0,107.0,107.0,109.0,106.0,107.0,106.0,107.0,108.0,107.0,106.0,105.0,106.0,107.0,106.0,108.0,106.0,106.0,105.0,109.0,108.0,107.0,108.0,110.0,107.0,108.0,107.0,109.0,108.0,108.0,106.0,107.0,107.0,106.0,108.0,107.0,105.0,107.0,107.0,106.0,105.0,106.0,106.0,106.0,106.0,107.0,108.0,107.0,107.0,106.0,107.0,107.0,106.0,106.5,106.0,108.0,107.0,108.0,107.0,106.0,108.0,106.0,107.0,108.0,106.0,108.0,107.0,105.0,105.0,105.0,108.0,106.0,108.0,108.0,106.0,106.0,106.0,107.0,108.0,107.0,106.0,106.0,106.0,106.0,107.0,109.0,107.0,105.0,107.0,106.0,109.0,108.0,108.0,107.0,107.0,105.0,108.0,106.0,106.0,105.0,107.0,107.0,107.0,106.0,105.0,107.0,106.0,106.0,108.0,106.0,106.0,107.0,108.0,106.0,2016-06-01
18,2016-07-01,104.0,105.0,105.0,105.0,105.0,105.0,104.0,105.0,105.0,105.0,105.0,105.0,104.0,104.0,104.0,104.0,105.0,105.0,104.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,104.0,105.0,105.0,105.0,104.0,104.0,105.0,105.0,105.0,106.0,105.0,104.0,105.0,104.0,105.0,105.0,104.0,105.0,105.0,105.0,104.0,105.0,105.0,104.0,104.0,104.0,105.0,105.0,105.0,105.0,104.0,105.0,105.0,105.0,105.0,105.0,104.0,105.0,105.0,105.0,105.0,105.0,104.0,105.0,105.0,105.0,104.0,104.0,105.0,104.0,104.0,105.0,105.0,105.0,105.0,105.0,104.0,105.0,105.0,104.0,105.0,105.0,104.0,105.0,105.0,105.0,104.0,105.0,104.0,105.0,105.0,104.0,105.0,105.0,104.0,104.0,104.0,105.0,104.0,104.0,104.0,104.0,104.0,104.0,105.0,105.0,104.0,105.0,104.0,105.0,104.0,105.0,105.0,104.0,105.0,105.0,105.0,105.0,104.0,104.0,105.0,105.0,104.0,105.0,105.0,104.0,105.0,105.0,104.0,105.0,104.0,105.0,104.0,2016-07-01
19,2016-08-01,109.0,109.0,110.0,109.0,108.0,108.0,109.0,109.0,109.0,108.0,108.0,109.0,109.0,109.0,108.0,108.0,108.0,109.0,108.0,109.0,109.0,108.0,109.0,108.0,109.0,110.0,108.0,108.0,109.0,109.0,108.0,109.0,109.0,108.0,107.0,109.0,108.0,109.0,109.0,110.0,109.0,109.0,109.0,108.0,109.0,108.0,108.0,109.0,110.0,109.0,109.0,110.0,109.0,108.0,110.0,108.0,108.0,109.0,108.0,108.0,109.0,109.0,108.0,108.0,109.0,108.0,109.0,110.0,108.5,109.0,108.0,108.0,109.0,108.0,109.0,109.0,109.0,109.0,110.0,109.0,109.0,109.0,109.0,109.0,108.0,108.5,108.0,108.0,110.0,108.0,109.0,109.0,109.0,109.0,110.0,108.0,109.0,108.0,108.0,109.0,108.0,108.0,109.0,108.0,109.0,109.0,108.0,109.0,107.0,109.0,109.0,108.0,108.0,108.0,108.0,108.0,109.0,109.0,109.0,108.0,108.0,108.0,109.0,108.0,110.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,108.0,109.0,108.0,108.0,109.0,109.0,108.0,108.0,109.0,108.0,108.0,108.0,109.0,109.0,2016-08-01
